age,edu_years,prior_emp_months,dutch_prof,female,migrant,D,Y
46.476660589075806,12.240247873869256,18.36571365850415,2,0,1,0,21.545933218624146
42.28128609365113,6.0,6.662628635172695,3,0,0,0,18.30653464207389
51.35592836425654,13.826671549731094,16.916115619377802,0,0,0,1,27.48956741375319
46.5725416130955,9.287732501552759,15.237928144710372,2,0,1,1,24.29396021031051
36.25547445760282,10.00995167500662,44.78605974022909,0,0,0,0,22.22192275684187
52.56081538664139,13.879729169373011,4.977159971756104,1,1,0,0,23.48588508978211
26.678916796308158,12.763662376538173,25.727488318065472,2,0,1,1,27.71909557308031
20.90848292535442,10.535673673984196,22.238056489753706,2,0,0,1,28.236316308288494
23.60191443102567,10.051183102195006,2.7577726226299055,3,1,1,1,21.67063223427971
48.89437402385801,12.377508165662498,16.13343392003985,2,1,0,1,28.79107380148334
38.47508921005549,10.771603342462898,29.071308666509633,1,0,0,0,20.094051916334934
26.45087116134407,8.672288599190978,17.726573108160725,0,0,0,1,24.87464781632825
40.04179100413454,11.00231045556492,31.05289838945789,1,0,0,0,21.39109070167482
26.092484108526737,13.018777869765552,22.042152189635008,3,0,1,0,20.917055680944532
47.85281500310944,11.4656895995411,14.246623914850218,2,0,0,0,20.64948359295603
37.846251022961226,7.759474205255445,1.3295547715496334,1,1,0,1,21.133180108218966
35.2408490438593,14.967193864126617,24.37086749287303,0,1,0,1,25.247790623136062
32.060483565915064,6.0,22.571797108451257,0,0,0,0,17.242365144448648
45.21130372475554,10.660904534914694,38.57174779534438,2,1,0,0,23.811834730763024
34.472504422135614,10.139404636338252,31.908670050112832,1,0,0,1,30.0
23.50599677264404,12.444536633614245,11.461011412919655,3,1,0,0,16.047989732594004
24.720236084820613,13.684985423408207,24.538734826173602,1,1,0,0,19.563642498711545
58.47590658198058,15.380294424783106,18.126731070560062,2,1,1,0,18.656658940540687
56.343227628304284,9.862785379943519,10.48734570927928,0,0,0,0,17.58319514073715
47.98828535242998,13.759747012000446,15.887211958439062,0,0,1,1,25.61909243900389
30.634798458380782,12.587455163644384,19.841028090659577,1,0,0,1,29.36923613010195
58.76705509390896,6.86538187445033,10.69214947967689,0,1,0,0,14.319328855331333
51.150036158631785,17.70162076630233,23.75399454890275,3,0,0,0,25.664103451951558
48.67560756635982,7.683674618279402,16.802434433889637,2,0,0,0,22.05351427458274
37.974460085751545,13.258491816929144,32.21892259048328,1,1,1,1,26.753840045079958
30.88966247380636,13.169879832593242,15.375953181755301,1,1,1,1,25.474626022810476
23.855638486139974,12.826910346987232,5.396519989540299,1,1,0,1,24.045101575824226
56.10409586175366,10.516269353515177,19.482343836380352,2,1,1,1,25.08001986075656
38.231051593344446,14.481757953421507,22.875574973174146,0,0,0,1,25.18406241915213
28.094534591809214,7.318897578170714,11.686434135935928,1,0,0,0,18.565542781020707
32.2382649660261,11.802513633978231,18.09800440608098,0,1,0,1,26.632380260299996
43.16878275767584,10.308375970342624,6.8908411713872475,3,0,1,1,22.929500679799318
27.07091131756927,9.968106173798905,12.866884286626906,1,1,0,0,17.17461727357203
54.26457136369502,13.286243362360636,10.10541363634098,2,0,0,1,15.537137516017587
50.340781193408404,15.232435628159049,15.038472605672137,3,0,1,1,26.72696558224366
48.77851823803747,10.970232714489402,20.127420114857983,1,0,0,0,21.401299799893994
37.28372159100415,14.342043269777331,37.216695239796756,0,1,0,0,22.65547080950613
45.092353628097726,12.149221996333795,4.617802690320776,1,0,0,0,13.727365015069083
43.36391875650942,9.321803372285974,40.27355151287932,2,0,0,1,27.608069876470736
45.9938640621928,11.22614372027681,14.411734909751985,1,0,0,1,27.55782467189744
23.377772845595565,11.101542327625156,9.623352812348715,0,0,0,0,14.854024346284028
36.63229608682438,9.91002026248366,29.67333074308807,0,0,0,0,20.90726530463649
21.6645669544757,13.285448785967501,32.82581225420802,2,1,0,1,26.945736261824266
39.75963276978076,12.703938563114278,36.4199478636161,2,1,0,1,30.0
33.19444849331141,7.228050905191746,36.10218835382145,0,0,0,1,25.363441577138783
25.780967554641876,7.045422014281927,3.5841094021184143,2,0,1,1,20.81523100572423
24.136118708902067,13.274053359617263,20.674118335720053,1,0,0,1,29.512203781304606
43.50578288710848,9.554140713616396,18.022156119042997,0,0,0,1,23.22760291993282
26.823718741475446,12.906123465300972,27.83897433457971,1,0,0,0,20.884541989048735
57.004804735071886,14.342794734327565,15.53111505374772,2,1,0,0,22.59556456580914
43.2424455880158,8.187141487783322,21.288011421816385,2,0,0,0,22.527931225655333
33.87479218139348,7.765388236271445,8.539105684510332,1,0,1,1,24.621083149279684
43.63661965925667,17.023295047185886,26.861705964621812,1,1,1,1,30.0
20.9121548411879,13.054712348887378,1.0071663957857537,1,0,1,1,22.7765487498665
58.34236852965781,10.742278029980188,11.155221678622324,1,1,0,0,16.195348517779696
39.29213747771601,9.198178642061208,7.3748700381972565,1,1,1,1,26.46842345570231
51.30940909001145,10.468677453278161,19.22671701974318,1,0,0,1,24.179324318125847
23.309199996897544,8.428282991660069,4.4002764454766545,1,1,0,1,18.475654870735053
39.46633323352641,14.65023652227177,6.217291174989848,0,0,0,0,14.177325993453609
39.62827977418084,9.669746539181038,9.920533385684225,1,0,1,1,23.316200755513616
57.51305819899932,15.280603764648802,22.489908938874418,0,1,0,1,24.926356053931016
42.86912209504301,10.798113240689966,19.72890771076379,2,1,1,1,24.061796190966774
38.93957604227815,8.869949449148056,18.19470762296083,1,0,0,1,22.550997906407712
30.679026523675745,10.721095235958597,14.536454865196484,2,0,1,1,25.44075251340555
33.26275989370209,6.0,33.079711216077236,0,1,0,1,25.672705596403226
40.82689609886151,11.63769426997798,13.460031484050926,1,1,0,1,25.995500657667947
37.55645841220186,11.489642426609525,29.629676137775764,0,1,0,1,29.966662741764086
20.864483195213218,14.474228239643903,10.024424011292004,0,0,0,0,22.948816382740638
53.05167696777431,6.341085216049862,20.76375530488345,2,1,0,0,18.06684349824856
55.84643087359067,15.485599082590642,10.735660414280265,0,1,0,1,24.15142019437882
25.609963559944433,14.461797884992968,28.079572922854894,0,0,0,1,27.104050557554388
42.16144574156198,15.756130691095988,23.338166951737072,1,0,0,0,19.442225575498878
24.343029645417744,11.841835871987588,30.78227104255387,1,1,0,0,20.432680368531425
46.889603721592465,15.041690502308267,8.039416642842374,3,1,0,1,21.961172815975072
31.249351353560332,7.586267895279285,11.629983922044683,3,1,0,1,19.343876827212277
46.376905387676075,14.1391426956136,9.20315875287741,1,1,1,1,25.86831566341641
49.0797845714753,9.686511713700163,4.069796751618723,0,1,0,1,19.940002868296773
50.74589967670628,7.045794502731191,6.031636175762369,1,0,1,1,22.89144603485298
24.30963783823586,8.627578445506918,16.606757996612824,1,1,0,1,25.918135104237162
56.640473805504314,12.016593415887812,10.65301623796206,1,1,0,0,15.189248465180729
29.208559635795233,9.52710237534719,16.434147017137533,0,1,0,0,21.05896857405597
21.49650224704719,13.1282205950874,11.699311181520873,0,1,0,1,25.558542335463894
42.194098775659334,6.575287334987948,9.907278277038571,0,1,0,0,15.747762152911534
34.83689135449755,6.0,18.677783566001594,1,0,0,0,13.955674895336287
53.191589725296524,16.117162302430728,9.718487416849841,2,0,0,0,15.625782026258824
52.330058882572075,14.711400388204304,11.013905111367897,3,1,0,0,24.78771116791568
32.68555571290861,8.852109492258577,4.935626491591954,0,0,1,1,26.334852270822125
58.1159758027898,11.991001069588382,9.33631659746784,2,1,0,0,21.82268690892703
31.636713525604744,15.058521180603972,21.090751821750253,0,0,0,1,30.0
40.60228516926858,13.257601824871816,25.449532260534788,0,0,0,1,30.0
30.23860362270411,12.444669288550434,21.693667403651016,2,0,0,0,22.191661067918012
57.44174280195853,15.285462243937792,28.08801889253599,0,0,1,0,22.081689219140518
26.584312703280727,9.807862574396339,2.804740484003083,3,0,1,1,19.757104231429977
21.79642477569316,12.093535345993885,11.763693444050368,3,0,0,1,23.773981336664807
37.40388240012152,11.946454085122825,6.845271129580132,0,0,1,0,18.78331126129962
59.69502256223348,11.181713856986873,9.988215221987733,0,0,0,0,17.324758682245513
55.667090650196556,10.830583465737744,1.9319508581529508,0,1,0,1,21.269885103321478
49.94432077827797,12.218604713485473,8.952600447948777,3,1,0,0,14.887608056616102
55.631699635141,12.103222487956582,14.191701361642727,0,0,0,1,21.24109790741357
55.73786558791453,8.854717072396422,18.388185521328648,2,1,0,0,20.285656376291882
40.75433441545796,14.405387729701342,21.980028105969552,1,0,0,0,20.451372089555008
32.63716207323172,9.070844376701224,8.540925342505021,2,1,0,0,19.82142831767517
50.88049728443952,11.345299666358478,29.68268314545644,0,1,0,1,25.390878425446193
46.466450526710446,11.114158581839845,33.88058270076047,2,1,1,1,30.0
34.9463091549484,13.074310837977647,37.085540798742784,2,0,1,0,22.867650840277218
23.77866672246061,6.0,33.70278579945282,0,0,0,1,30.0
49.87158445396104,14.672729444788374,15.03432500747152,0,1,1,0,15.042685131037668
30.498420636914588,9.969028957163507,13.648470937305204,1,1,0,0,19.77736236323729
57.47252602135117,15.659889884331163,5.450826063303314,1,1,0,0,14.933008569107017
29.63882300022739,10.565505226451537,23.756588479955,2,0,1,1,25.9237812823001
24.91031729645944,11.853469242797969,16.622271693754247,1,1,0,1,27.47072052828661
53.24450688499625,17.74135812020527,35.19311962629381,3,1,0,0,28.738369440753925
26.13137266497976,11.167985373618995,9.292760496471168,0,1,1,1,22.179345525199757
27.17073232630956,15.716549654020376,17.7663953939962,3,1,0,0,20.9138746050699
43.97531166083374,12.11713525669368,13.24028217271104,3,0,0,0,17.27224966486108
54.98248163349858,13.24625649088047,14.625795944315003,2,0,1,1,20.20035183283848
27.85738662858293,12.209875768234124,36.948078028376635,3,1,0,0,23.230716042897438
32.41294691600379,14.543554878900373,6.476686081957393,1,1,0,1,22.43922730531061
51.0961935296471,9.943405161440847,12.174414961274,2,0,1,0,15.036537799872729
58.873057042438695,9.047854430942444,14.412638950937726,0,0,1,0,15.302675961645507
40.02964744809369,10.084271428868934,19.069937955625672,1,1,1,0,19.758243373027653
25.75590010205003,12.299131128972274,8.332510179909958,2,0,0,1,23.36844886705155
20.55745150832806,11.337543643349012,22.574529471258344,3,1,1,1,22.462852927837577
29.18624119995421,14.13082462941353,12.978127390084694,3,1,0,1,22.945753521706205
25.27288871146084,15.91419509946456,27.19065423172152,2,0,0,1,27.732734628171148
47.1063469445143,9.072484988294974,4.87118776577032,3,1,0,0,20.486103708790793
24.873300185141247,9.798153625158202,1.477983426651068,2,0,0,1,18.78162617415621
40.25319726482532,7.691281745061438,12.557369838115399,2,0,0,0,14.621781491154158
47.77049742571546,18.09111897227731,18.09164131675295,0,1,1,1,28.16607973408728
43.2446643688361,12.914008497365481,6.000383470050342,1,0,0,0,16.93115054097403
27.991026066402306,13.439406960154733,25.20796566597873,1,0,0,1,23.472279605928072
52.16498104729051,7.979374844906856,25.31294285067802,2,1,0,1,23.74124062029432
48.61628518463206,11.996490032979375,6.656563685398276,2,0,0,0,16.346784377338622
49.55936015662167,13.527743953239256,14.600041216494121,2,0,0,0,20.32667564263809
25.242310062292532,11.241726928396725,6.821349628498914,3,0,1,0,19.697352921031264
24.950152146013785,15.227116874479183,21.64462463498618,2,0,0,1,25.04354896687541
57.102502040260305,18.93549337692849,4.166659094642989,2,0,0,0,20.32915557013394
35.90312775299763,9.158811518718144,5.142074689079551,2,1,0,1,21.196910182544357
32.03794767123759,8.933738262069909,7.271477773583304,2,0,0,1,21.53489097233253
39.543361814061335,9.36673180341427,15.851431539856748,1,0,0,0,18.206407661519034
46.5145685105433,16.818597480049473,6.798981414771861,3,1,0,0,20.7083543668336
58.2249302818788,15.127065951089053,21.987023565246464,2,0,0,0,17.83353050626512
31.4578490752822,11.593416546619055,22.328980809950895,2,0,0,1,21.81913924744468
56.992337172481086,12.109678993202623,34.60520864720775,1,1,0,0,24.905112365306778
20.994379655450253,9.550369121409837,11.709827761083357,1,1,0,1,22.71796764031714
42.20792169307299,14.670081473229551,14.12727724346152,3,1,0,1,24.035528353338762
45.35900446724341,10.86029452767434,31.43071090001942,3,1,0,1,29.780731182644853
24.235896150030133,11.219770381635001,3.388579254732737,3,1,0,0,24.96211917609038
25.613583882556505,13.82636931458777,9.122543045604093,2,1,0,1,20.59906750715625
36.76457277265215,11.436015185750337,30.085877345902187,2,0,0,0,23.298260361267555
58.64927648572727,11.29510201950646,17.96686536901187,0,0,0,0,18.910772693089488
43.84170212937491,12.031725616587226,11.940079533007372,2,0,1,1,21.085121482475508
57.32092886400845,14.386066241379229,5.187835696449305,1,1,0,1,18.43866244767767
52.17443662451883,16.9394792264515,11.426110646500636,3,1,1,0,24.007962425771055
38.69526406221166,13.756458696738246,6.197362899054078,0,0,0,0,17.222362698840918
51.39053797008749,14.409942670872802,26.392796730096524,3,0,1,1,25.202720330864263
20.71347135907951,11.400437813696627,16.474969058365012,1,1,1,1,21.249037544936385
24.365759870629397,9.87660641049385,13.156900330689393,0,0,0,0,17.18794239759517
53.17714459530946,13.961958696705345,19.249397459720385,2,1,0,0,17.666512851682292
51.872683533006466,12.513722473801714,6.984034522531885,2,1,0,0,15.898753412523327
29.305629678657347,7.7321140537507524,17.74711523666808,2,1,0,1,21.59255216593003
41.23078362396214,11.015791129723207,12.614381329469484,2,0,1,0,18.972880499019023
44.240632828000436,11.75130892955534,23.854172217019467,2,1,0,0,19.453558043048567
54.70955815104045,10.468626398914564,15.54942580009962,0,0,1,1,22.515270962229724
44.12428629354903,16.445206783626382,18.185610507312173,3,1,1,0,25.848096161926257
36.50286277094722,13.43951711070665,35.01603530023865,3,0,0,1,29.641138478028054
34.96736173628731,16.119524753665942,0.992794355895448,2,1,0,1,23.558363580120172
37.0352834549404,12.790275784956478,4.008222064402651,0,0,1,0,17.68527486357384
46.077241023198965,12.244163509275234,7.299906351716587,2,1,0,0,16.301047388987108
54.699625270092994,9.190206547169252,3.563903243564052,1,0,1,0,16.298124084083152
38.15587528305199,12.0357885995897,9.030688723905374,3,0,0,0,21.466906596879113
29.913582518054326,12.03916177702632,2.0138214691326755,0,1,0,0,12.946652644200842
29.466494519903247,7.8986583478973005,7.191553468396549,0,0,0,0,16.744874947149395
49.84057120973786,10.381417590688816,27.59404976419342,0,0,0,1,27.87819711796842
52.662750536956416,11.030152204450912,6.640540677798931,2,0,0,0,18.491238660889262
24.211123194164998,13.240438632167164,20.96857112429647,2,1,1,1,30.0
22.662354278207125,13.384050335957118,32.08031735841454,2,1,0,0,23.234206051956747
43.77734655025807,10.256044554104385,16.05681224196086,1,1,1,1,23.0078510022041
25.84692976770793,13.406608807625656,3.8857241457601175,3,1,1,1,22.453773786882447
52.98656761825365,11.453763211954449,22.841500357427673,1,1,1,0,20.19435565943272
32.41338695696298,6.0,6.036597534513151,0,0,1,1,19.95798032254132
25.754877318845708,10.545893904145373,11.464227974874206,2,0,1,1,18.797368301813595
56.83881889949801,15.236965920427135,33.89238181242401,1,1,0,0,22.76896253574849
26.62126890941113,6.954582730116961,4.211246294874937,2,1,0,0,18.39145775936628
31.388803293517423,12.33807360124662,20.017240990033326,1,0,0,1,28.364693923245284
26.144535807682345,16.755783642555862,13.879309260414303,2,1,0,1,25.98714838436149
24.6196025466142,9.718161140968558,14.85456445044936,0,0,1,0,20.62869101483045
20.8459206534576,12.006447241283057,9.253984604492116,1,0,0,1,23.52196341754807
22.215816366570404,8.087951228316236,29.7323729073748,1,0,1,0,19.298474253050486
26.98565883743411,16.881693424990715,17.475546686308785,2,1,0,1,26.67557444235528
22.135277305087016,11.750002119010157,24.827097416204456,1,0,1,0,18.062103734754906
43.64575264443885,12.139880528382054,3.7062853518355166,0,0,0,1,20.714432045015194
47.22858107198026,16.062901396516867,0.6820921254391389,1,0,0,1,21.365873011386846
35.745218273281125,13.984435183936444,24.927237721978067,1,1,1,1,27.666347008249797
32.719643878081975,9.373113802509781,16.79566992283125,0,0,0,0,20.071473820979286
40.1810494808892,10.058166227738052,4.00586552274223,2,0,1,0,14.200807121498988
55.00019768938434,13.484793913569895,22.100378193864813,1,1,0,0,17.905300884059876
54.04526507288824,10.127636834811181,28.301373204316466,1,1,1,0,22.725451875990917
21.73900248051168,6.0,11.25233081189901,2,0,0,1,20.173456767794562
27.259936383860964,11.840277604082766,26.402935826432376,1,0,1,0,20.522797109909142
29.46979484417584,7.559362016625572,28.329047254374267,2,1,0,1,25.702294307783166
29.975503033288472,16.848845260691178,10.53052108369026,2,0,0,0,25.489824542537974
42.849306069710906,12.530362913289459,28.902147839999653,2,0,0,1,29.32821470294966
36.65049702812769,9.284474829769273,15.237060007755282,1,0,0,1,25.531043472807095
21.97016479710376,9.90410275601264,26.285675029204974,1,1,0,0,20.096617031250563
34.94456553838286,6.331807236378239,35.92349781861508,0,1,0,1,29.942442481431595
40.95011794870549,8.701614339658489,6.589342599191147,1,1,1,1,28.149052081051874
24.066876116148638,15.048969607622098,9.857207387569998,3,0,0,1,22.7041677388236
53.33834215154239,18.695358436477175,38.0822196396462,0,0,0,0,24.757276602728187
22.078474658604172,14.179189539596877,14.223812110439889,0,1,0,1,25.443796677156755
56.993674760722485,11.723872384136913,18.84584029961372,2,1,0,1,26.700797848701363
23.96452566319502,10.70412187303825,16.264796724971276,2,0,1,0,23.440698539872436
53.74299806391011,9.130512559270914,7.2784259120338115,3,1,1,0,16.77985325341293
56.106125757104685,18.17929769801922,26.53548024909025,0,0,0,1,30.0
59.182827223463704,11.433753894406875,20.111972603589603,3,0,1,0,21.053156081462795
52.08103521094374,18.346889490187515,16.298426127874382,2,0,0,0,18.55217654290016
51.179101630853154,16.180558528830183,5.2617764497114505,2,1,0,1,25.770531854576838
45.69933103982191,6.777610705961179,7.21468813854284,1,1,0,1,26.365650321853025
51.15985418312516,10.002142812722125,12.292225242040427,1,0,0,0,19.88564302770805
25.382088336525882,9.992864627478532,31.957703072937548,0,0,1,1,27.447986459634155
41.44272143790549,11.760460907682782,34.04788846677871,2,1,0,0,20.93545455944659
40.56891480761658,11.81905724065874,13.585494582188199,0,0,0,1,27.49296149803292
54.3028857649023,20.0,3.7833270917388115,0,0,0,0,15.03522371971889
38.511974623740635,8.768316376575724,17.663731591080534,1,1,0,0,16.70266543511936
35.40357984401414,12.68690980699317,14.370641833148333,3,1,0,1,24.82066710819383
45.5825308494844,13.84952322740341,24.141816008568814,1,0,0,0,23.666992776531853
30.65853270003384,11.995283986592412,27.46702766293624,1,0,1,1,27.04422879073405
25.590736438158274,12.330541733344074,7.825648287315675,2,1,0,0,17.709517831528295
39.11509096094983,8.865573317080239,4.536131869273386,3,0,0,0,18.28322102012353
36.6755747437954,12.319458583808045,24.716268489466366,2,1,0,1,24.673888230543803
29.302797621154948,13.534196988523115,20.90891449154007,1,1,1,0,19.71959416370423
34.70047240460512,12.982801752813385,17.651826002712745,0,1,1,0,15.241082020412716
34.6556979930499,13.710602711736275,2.9447145614400014,0,0,1,1,26.133450878201888
33.09982257650182,16.237823701908695,11.491429961805869,1,1,0,1,30.0
35.17856318907716,14.810899625743025,8.14559416918939,1,1,0,1,25.21295967033389
47.429733818237814,12.213883840492311,9.035281175451152,1,1,1,0,21.17286502596843
31.875058982851414,8.484724944350166,7.996330439485203,1,0,0,1,23.145417109215273
57.95431706861362,10.199984175866643,19.02560109885819,1,1,0,1,20.381567997090634
56.65392078152712,11.341106544247754,2.774991527648397,2,0,1,0,22.198541853922457
39.23641713200314,12.757037494024342,20.255228068477848,0,0,0,0,17.761104018652237
33.13444820018755,10.565001715501815,8.21326362248277,3,0,0,1,25.08010064365486
41.41739159320012,9.192800402446945,11.365426916306092,2,0,0,0,19.561026525688312
53.94241955094498,8.43540393263899,29.89680686367816,1,0,0,0,23.5059666489465
46.10349362240408,7.046466722833407,10.222080197705667,1,1,1,0,16.804391823527357
52.17567311788309,11.295147888676293,11.545356978638864,3,0,0,0,17.04677180311026
41.30889104262961,7.591003673789085,10.991838724190195,3,0,0,1,21.218864667439384
45.31670517070483,8.998422947527823,32.84641441021085,1,1,0,0,28.00804987690999
31.52622456729847,10.818294381467092,7.967030540502089,0,0,0,0,17.279066654033375
49.39572649241163,7.992248071825698,17.651789778936205,3,1,1,0,25.930164777718847
28.096183725028734,13.13925656549609,8.175043134960948,2,1,0,0,17.949370500609934
47.79192515273993,14.220669190817063,7.380753367477173,2,0,0,0,21.223333658742657
54.42876273303576,10.351718940673804,3.6251936791997883,1,0,0,0,12.57982875163843
25.284113492061756,10.688918077169994,9.445467972927512,2,0,0,1,22.758022952117532
44.57518962167679,13.612289310417232,3.803517888921984,2,1,0,0,24.297476941875956
23.803829929197384,9.858014708295963,9.314512332039019,1,0,1,0,14.549188758624087
49.02862513085708,9.651798265208114,2.568437875223839,2,1,1,0,15.275705313521861
23.37972875294081,15.58949543455887,17.281238309893247,1,1,0,1,27.465627704078628
57.43759290802504,14.652563216138361,23.080643091098683,1,1,1,1,27.34658404757346
25.496317201512085,13.804650007031759,15.447147331946907,2,1,1,0,24.91936075584152
58.355209836363215,14.77693386418228,3.457219172178317,2,0,1,1,21.71388716187627
52.035367043403866,6.068163823897911,13.722117629317161,3,1,1,0,19.012600500162026
43.747280178654165,16.06150664037932,3.3170068792559126,2,1,1,1,24.58061318083874
51.30496418518187,13.176186349751227,5.863390961100363,1,1,0,0,14.797112343269045
51.804593559323436,15.032344152017204,23.51074651153904,1,1,0,1,24.544654711761915
57.84108251269321,13.161485337349088,8.473771640491849,1,0,1,1,19.132258929270236
30.135334153567488,12.146774474040468,12.606852019543432,0,1,0,1,16.67282340504585
43.603035814332365,11.174072362913837,33.169758255731416,2,1,0,0,23.708685704756732
23.80196790257605,13.101433130658616,1.756750314585126,1,1,0,1,18.62667120932454
