"country","log_co2","log_gdp","industry","fossil_fuel","urban_pop","democracy","trade_network","agriculture","log_trade","fdi","corruption","log_tourism","log_credit"
"Country_059",13.736125585872,8.16598326092437,31.645021919971,64.5448505683132,72.5227509832269,20.4602141964848,0.607152991736225,17.0332359009341,4.45057394875135,7.04010612242273,0.19314448585397,16.0762841368992,3.81912832675298
"Country_060",13.3255921055416,7.98875363347926,28.4648813047745,60.6609956589663,64.3507752276822,23.6805347619281,0.817861965707053,22.1249857674643,4.2646673119189,-1.00119233103448,0.185208295495319,15.0168083809394,2.88388170328087
"Country_061",16.0071802527746,9.65295128567251,35.9341360902803,57.5528594580033,72.5721287716333,23.0785027709004,0.661445505600837,4.844333837107,3.82730624709454,0.670635801712948,0.05,15.0839590749656,3.68728330178459
"Country_062",14.4511419041103,8.78034189662609,21.2190723734593,46.3152624786165,66.1359881681208,24.5614853510811,0.88202269418234,14.974912865988,4.4664960262217,0.58296541249027,0.322231750070445,15.2089910896122,3.5766771165892
"Country_063",12.2728740565582,6.50408647317096,29.7432892707184,63.8470978585911,47.7457168461598,27.4234418910431,0.687460212629808,19.3423041445109,3.97416697389173,1.2513113679887,0.640844177762868,12.3939684498482,3.4944602180932
"Country_064",14.8898031046276,8.59554649295725,33.1888893862736,58.1582401600366,52.4830720465506,29.6395787400539,0.811493425020944,15.619723796904,3.57640577311978,-5,0.259104093923251,14.1333856655213,3.88701395447746
"Country_065",16.1187214463978,9.91441157098984,29.6591349651998,73.6015188621336,63.2127876936055,34.8964999364318,0.728726963315467,21.0711478046491,4.02859739789072,-3.73221654350514,0.478696299712636,15.2762874022961,3.45402918976426
"Country_066",14.2840173136266,8.85935137030091,31.9052780837181,58.3622990072681,64.3285086543378,30.9307208084213,0.643357948133922,1,3.44600832625406,0.519995932799931,0.44672740866433,15.9986080439175,4.00253273881287
"Country_067",13.4131365187142,7.77510185255806,18.2412814787046,51.5008833247385,81.0713140785421,21.7143031068144,0.779343119789992,8.40457293560111,5.32662798779544,4.80835768532107,0.630370254383749,13.6725603237791,3.42516962401633
"Country_068",15.5704223916244,9.28782363942226,35.3296398763203,63.0197910389618,65.552615906509,25.9588663080355,0.750002443826335,11.9495145488267,4.67816680229531,0.249049607704379,0.147202641098228,15.1241707001977,3.52092068489858
"Country_069",15.7462678727384,9.5936876662036,24.1441606482302,57.2607902930255,56.6817825797541,28.975838962295,0.632206312118149,10.4488075540339,4.89450912782804,4.54497795660427,0.201614875915716,14.0238504786544,4.12492285436135
"Country_070",12.2826198567671,7.27095838899841,16.8829553426838,65.4545721183326,53.2354920841481,25.9860885564833,0.377778872136729,13.1677739402071,5.1510240054393,-1.04483578296987,0.671736295523978,13.2324944362695,2.9048570334954
"Country_071",16.7133759608349,10.3145027195888,29.6157988828458,62.2713073081188,77.6206728392203,27.244925696786,0.761295333100302,1,4.2248837963412,7.15763147425629,0.25993017841025,14.8608144654991,3.72873506585405
"Country_072",12.7594898943219,7.46159276798914,16.5923015316243,53.9754751110451,63.3811427369704,9.16356467601196,0.762925086469774,1.27416996200801,3.86700246496198,1.4439896182434,0.417967900209844,15.2180356719461,2.80902201051027
"Country_073",12.651321158912,7.6189762216479,33.8599125951436,52.5616335287945,49.6641020544388,20.9561521874178,0.500144237535255,24.2436436433246,4.31464586936389,7.97672935163398,0.511337236412926,16.1387624177064,3.30486580359485
"Country_074",10.4184016369182,6.02273971458619,21.3648074872261,47.9163003825384,41.1340071555622,11.6461340066536,0.787021415827829,13.3617170293655,4.17362367739449,6.29856181316848,0.608897442514143,13.0562181280474,2.63397816901811
"Country_075",17.6969683906895,11.2323429688208,22.4255209824787,64.484841441777,64.6735547032793,21.8031004219028,0.952883272195054,4.09584386637659,4.45275473877321,3.6255243850094,0.459746973925876,14.9044030143979,5.02986904088853
"Country_076",20.0907172477223,13.0163057156857,28.891508451366,65.9194810295144,79.6263741211835,40.759701930084,0.949027933399602,9.1757326009267,4.49931155442741,7.95653158948222,0.0781160417995283,17.0776675746589,4.34105476794971
"Country_077",12.6412781684719,7.36528490506339,23.5646666207788,69.0784939272373,60.6957678942943,18.6490840465306,0.552852895035636,16.9687146856281,3.94736189435998,0.713285245609459,0.217285152706718,14.6567103711915,3.77515596138466
"Country_078",13.6937730238204,8.27280384570942,25.0512805285874,58.8959387753384,53.6067347736115,21.4333139234137,0.68419525959021,14.2650568945999,4.03742024844076,-2.61764863720677,0.33273139463649,15.0228055340721,3.85886505431406
"Country_079",15.1725450096406,9.42511850776059,22.9112116771484,58.7917452204668,58.1026500827391,45,0.459845309658176,19.2348080364966,4.22492783289418,0.643420803956897,0.595443944955655,15.769603104864,3.33819662308697
"Country_080",13.4775503986568,8.59308574288935,24.8693847143764,47.6231124846813,50.074934701494,28.0408113440857,0.422393552745025,21.1381159523307,4.83183375083208,2.28841007543098,0.603050339330634,17.2653741819185,3.398221304436
"Country_081",8.75621110191307,4.61048306631485,22.3372732272841,48.6343717896848,34.0844250562277,6.53061262339901,0.342071888961528,20.2604408240189,4.32054578455153,9.95528212756525,0.714813445411577,13.0427230620076,2.79462536612196
"Country_082",17.7552761735917,10.8780132211315,32.5893235818825,69.5182642713564,68.5250171271295,22.9169264356388,0.813201974046119,6.70120681738283,4.506771572242,-1.10404336560053,0.283628914454298,14.5329135165764,4.1889201559313
"Country_083",13.9326012992818,8.33957745994984,25.8974017761062,53.012506167092,65.2126157596833,16.1240772465208,0.525269978121364,13.4032467958017,5.25641785539846,2.50035908285605,0.237782929289485,15.4105355698935,4.06260920486894
"Country_084",14.1167068691512,8.61188298166499,16.5948623368279,56.8438100343048,73.0188393339826,31.6567567841522,0.770405489861362,8.0346868736037,4.99009699843172,3.13620923387474,0.533668241386591,14.4489585579026,4.85821301773891
"Country_085",14.3307782698086,8.53233218216086,22.5515808985718,49.8267380263375,73.7806257352411,32.0872076969427,0.758330460310424,6.64133291096975,4.38957974618833,3.48548176905934,0.318302764287644,13.0311505056416,4.0186844762453
"Country_086",14.8855358301766,8.55697404927324,24.1776094100213,58.8829846310765,51.7626184654964,30.0751590822886,0.869038624983349,23.2906459825354,4.10745978152202,-3.79290307891474,0.174884868301915,13.7215801657266,2.80185555050452
"Country_087",15.3993142378362,9.9494661900625,30.4106761263881,67.745388745,58.9037888468853,3.10148784455278,0.705893832275367,31.5712777099966,3.66418691356617,-1.27387562167014,0.106738477933463,15.1119022388523,3.96687820898211
"Country_088",14.9037906094203,9.5358476995669,33.3591741376067,55.2190607906155,63.747011266945,32.6446123112656,0.507598306048351,11.7414469090558,4.78199345831359,9.45326840250929,0.195673540390761,14.9891485070489,4.66143030753439
"Country_089",13.611727709926,7.99066587279472,25.2703491025662,54.3152830592284,77.2100978974356,22.4657961800724,0.590385623136309,9.28917139932655,4.10353176290332,0.533062915552418,0.614561804542307,12.7035354717041,3.28020208103299
"Country_090",13.3313111519639,7.99340424595208,27.195008996748,60.2127873495376,74.1066522786131,13.8366047179059,0.605266537816313,18.0911033040053,3.88221182140391,-4.38357059460388,0.424179598558558,14.2199108436635,3.98557522802525
"Country_091",14.1520982063749,8.01768955367701,27.5409442003085,62.4617321491834,57.8453229374669,20.4284733619928,0.931043339685492,18.7599290296974,4.25199483815953,4.40840735664215,0.52351031564133,16.6962101560655,4.07057797361724
"Country_092",15.2066430431002,8.91974135885097,27.5795294646649,45.4502149807166,70.5272647098474,24.185849352363,0.797510361488976,16.4688285903215,4.34817159798464,-0.792952901649034,0.128849270923576,12.2198060536206,4.01629909639715
"Country_093",9.63189719204357,5.4640887661301,25.9439287890433,49.1239891818884,44.7151461201404,8.80287620990608,0.181668056544661,30.7623865122633,3.93306980774584,-1.31615863347117,0.657367639589092,13.8898693790377,2.58604296796551
"Country_094",12.8270727795922,7.03397249497544,27.6601870683541,55.419418562356,56.7261658073118,19.1869104481793,0.473786841362514,12.3932925886374,4.67324137539249,-0.756339221163147,0.604508306803716,13.2450666648584,3.07380968007397
"Country_095",12.4749636137518,7.04891596240815,35.5746125391768,48.3503815251816,48.6538813031431,18.6066519008892,0.850955469953496,15.4190722486422,4.45409428947136,-0.179758147690948,0.15870615766845,13.3048947123511,3.97478131467072
"Country_096",15.4714976626799,9.14911172041919,38.6517728048966,62.1799319880011,60.7006655165961,22.9208178513632,0.699144502513004,1,4.15949695292501,2.09169669716065,0.364785260591126,15.0308469490907,4.15721344927533
"Country_097",12.987693708993,8.00031315983917,13.7694330233113,53.485904292599,72.0269288376001,20.4217562965022,0.454377558347354,22.3973786160645,4.51741397821966,7.08286233769197,0.535310162862535,16.0541258728753,4.32894195178626
"Country_098",11.386477350151,6.4896629177772,8.31667126879124,42.3832977965366,61.1954184387154,8.03891074239192,0.361267742617373,24.9877558272266,4.46126754195864,1.17855646584414,0.425075589859661,15.3440468558364,3.61452129075445
"Country_099",11.9375676461998,7.21062396597911,28.6443265965502,44.7312382903335,42.1080913092117,19.4417324660485,0.525230575556337,15.7635531205708,3.46354548912576,10.2023970015924,0.518501320544095,15.3379253076986,2.61647566069651
"Country_100",13.1976057811925,7.16861506953939,33.0472467792516,64.6814556472321,85.3758339009107,20.0434495425018,0.542972767751232,3.89365996385718,5.34410466809388,4.81594860954925,0.268388530844844,15.436376573012,3.2021597762426
"Country_101",14.6188117926808,8.52618235857137,36.6576816746555,29.2547722422004,58.986467431426,30.8775711548999,0.699019926891742,19.3900807736549,4.1033679412815,9.5166903910169,0.514912553044035,15.4234345660955,4.58078371332807
"Country_102",16.6417696991104,10.5653300006512,28.2784097204352,52.4721361902371,84.0537236255756,20.9589086051601,0.931479753640971,1,4.1430702376826,5.17546912468855,0.288138501408899,16.6963617710064,2.80071605185864
"Country_103",15.1417783017606,8.39695697288803,37.0552448305013,67.3730293637737,66.929975007615,8.41878866638348,0.921458929339245,13.7743791719261,4.19138172296142,5.18906423588013,0.513643136058113,16.8850093637722,4.58910888238974
"Country_104",15.8773770340913,9.76286346799918,37.4479327227088,33.7877771252939,75.5807021951953,23.8157605529146,0.788062695837459,14.779262844818,4.11586243220741,-4.02276555580681,0.542782641966041,13.3819801257366,4.35241923142468
"Country_105",12.462053067734,7.05063915642759,22.5437832693778,53.2542155206111,71.216728537027,18.9577483955287,0.651534139795719,2.13357755388543,4.00437498097735,1.01123818501499,0.495526652689359,14.2517065718739,3.94398244597302
"Country_106",10.0051581808004,5.54542650455744,18.966194464086,24.7234844663616,29.8061954252112,15.3174816521022,0.529966306113127,8.62742921184689,4.12618771739636,6.06918293694992,0.425752485882494,14.0459554563589,2.94429924880467
"Country_107",15.0441279160927,9.28718931644736,44.9794568768899,31.8719866335464,63.421292060499,16.1150465099886,0.911365542149957,19.0113193902199,4.81170710592901,6.59405418560565,0.297211687135523,15.6464521645239,4.31584427065682
"Country_108",15.1135868759693,8.89143077876045,29.0333637925526,58.3317032979237,74.456991768932,22.254379068514,0.62198520665037,17.1103425831229,4.95225541951731,-0.154437303762465,0.100339139399461,14.6985349999156,3.67181538393486
"Country_109",15.9223546296789,9.99466593818013,30.7434175631562,60.1148085046957,56.6779005583953,27.4277286738775,0.830310031497637,14.5698801894821,4.59181720308341,3.06935212096669,0.41861072848093,14.5914159720645,4.24839376328454
"Country_110",12.3545943912083,7.4879244837955,29.9950660913067,56.2347498748632,61.433179978669,17.1797162139725,0.576065586827507,12.3281329212475,4.89028384528399,1.43847961209006,0.345705582762534,14.2924585876453,3.84894195161815
"Country_111",12.8678969407742,7.38937269467925,22.7599026222473,66.3618640907706,52.5790936312257,7.1819401773164,0.541789078647823,21.5469924710125,4.94733271424807,5.4334944795313,0.524967520180955,13.6651555133469,4.02741928223666
"Country_112",13.4105324079607,8.04475546508725,23.8919977513704,42.6347829798817,62.9315198864751,30.6530680590896,0.713195978165664,12.7779193872698,3.71012799819788,3.94353235160626,0.373668300311376,13.3908469656233,3.92348859499687
"Country_113",15.2641414933652,9.05734937238019,22.505621651488,55.1561032108307,68.3823242429102,13.2587086591597,0.72044275849658,6.25499304324961,4.41740200786428,4.58831773701695,0.366984730044636,14.0378063642323,3.22200335942015
"Country_114",12.8494114504191,7.59688989028663,26.6545005660992,54.9416586908035,44.563783358867,28.0091244503127,0.371239993244337,18.0666007663215,4.67965811794436,5.61469175700495,0.265651983152626,14.7397861900944,3.97544385917087
"Country_115",12.8771709312777,7.60260808176536,24.6474532653585,68.2732708969874,49.6817090420367,23.9868812267641,0.441101514674882,21.2606328402953,5.18483120578296,5.1469221918208,0.239202216928338,13.911112128421,3.10749002462609
"Country_116",15.0596597894506,9.37087221060157,21.4338269447074,58.588297431,63.3384714166452,10.4791164182956,0.729912383845631,4.90410327990666,4.5621563629472,-0.597312756233373,0.110911477063393,12.7898309827219,3.77202014118056
"Country_117",18.5950985848059,11.8339227604104,40.1657783120614,64.6676914430493,84.2621576826795,28.0090680817541,0.763162479676025,14.5987412518767,5.48286453009126,0.769151304040781,0.16019446185919,15.6182840875044,4.2822784636484
"Country_118",14.1695843049275,8.85569881427434,29.9365474710224,45.1308960726383,64.2090005790725,18.0954368518416,0.724312260609253,9.94001694804481,4.55783055223451,7.25725316201338,0.0696933752354439,17.0591765348488,3.89214178426554
"Country_119",15.826831470856,9.5471652132808,28.3403227435153,81.2165931276885,79.5070725613004,33.324352169236,0.703598653209555,5.73210470877346,4.19390065980942,-2.46680813131755,0.354485798907256,14.5291120627482,4.57105893212527
"Country_120",12.7882891866964,7.34171354508,29.9142396963868,57.9659852692849,58.6617420808089,19.4136304358121,0.428783008272249,17.4094492320427,5.06112366515428,4.64619680598851,0.349595779239541,13.6620180618476,3.86835068986759
