"state","Dyv","Dxv","Dyp","Dxp","Dym","Dxm"
7,0.122236596207313,0.0216895224066357,0.0593620903691783,0.0253453655879557,-0.0350581981403127,0.0201673076334728
7,-0.0146726589431275,0.0180206950001729,-0.0207603222807619,0.0161652330475449,0.31059724253993,0.0137807074041457
7,0.0282700487666725,0.0408030829488957,0.0803168419412378,0.0611000114008162,-0.447461840592362,0.0313532124534264
8,0.0341225425020426,0.00818756097190398,0.0436460467785386,0.0252162770018185,-0.0214767858010549,0.00262446047578206
8,0.0268619838693985,0.0389262777055989,0.00904837392533427,0.0638602780722321,-0.00999359559498032,0.0266399795331853
8,0.0486825311796644,0.000230895384145863,0.0417252416790326,0.0328115861083161,0.00783663032279589,-0.0121677763246467
8,-0.0440174995034735,0.037462249178374,-0.0317037571848354,0.0983540503568554,0.0061174183830035,0.00639718197571411
8,0.0172011030794058,0.0432733094314956,-0.0366398656573421,0.0985202261420015,-0.0966528598257023,0.0146253204555302
8,-0.0778450567857955,0.0708886835827235,-0.0370642387295643,0.12905251251372,-0.161341133320673,0.0369565268212598
8,0.0103086291491708,0.0865779019486382,0.00353996883127989,0.12763044535446,-0.102867982303426,0.0672308851434059
8,-0.01633806557716,0.0932271363686386,0.0341704393283257,0.130255044132067,-0.051179815720467,0.0742418712333277
8,-0.0259145519688864,0.0958962056367305,-0.00270001721079804,0.101894417478199,0.0422557678239566,0.0928975039088624
8,-0.0627206569177584,0.0943816261960392,-0.0776109045286999,0.0908471155540171,-0.13597624027243,0.0976595518441449
8,0.0488855867319788,0.0867791969861799,0.00820257525405824,0.0632873609326464,0.12777576927195,0.0885600717076004
8,-0.00941977770322949,0.0854300739755851,-0.014731618592507,0.0469443661651762,-0.00940345790470665,0.101881788701059
9,0.0830498051313167,0.00807499726187145,0.0238874534072068,0.0161797639820323,0.0401747027934299,0.00504010306516462
9,-0.000808953085960178,-0.00632609495692478,0.04416357325286,-0.00179832198038757,0.0933700286880224,-0.00631449520138518
9,0.122856411875183,-0.00175292305200678,0.0891654864368033,0.00629051573972136,0.00414152415218664,-0.0044606815984048
9,0.069981746741846,0.0241367638788729,0.0788992874167424,0.0385033687182657,-0.01823308129465,0.0157431564789891
9,-0.0750136159808461,0.0134406692892971,-0.0726286719896663,0.0387546505146791,-0.131023449746896,-0.000820612547049022
9,-0.0657096524029792,0.0235904764429077,-0.0420194623925976,0.053276832595715,0.0317331980830836,0.00760949834529392
9,-0.0174646523439616,0.0285186092063881,0.0123368956471524,0.0403446335641154,-0.17646103565322,0.022435624379568
9,-0.0143270009268269,0.0449490393561024,0.0028009920048237,0.0649960052052322,-0.0676103754271365,0.03690810521701
9,-0.0622716449583473,0.0280668377564696,-0.0198145076441195,0.0322222730373523,0.011653265654535,0.0264488406701769
9,0.00414191129346164,0.0389512185141241,-0.00063839926196446,0.0376472118033604,0.0201468999832947,0.036255418518182
9,0.023438205659102,0.030627734718073,0.0895626482964552,0.0274338360315267,-0.0257154437464077,0.0346999992952425
9,-0.0383234122231214,0.0270983461926269,-0.0761384303415198,0.0181367099644566,-0.0242023229274376,0.0303671956291101
10,-0.110728498964336,-0.0145243470334828,0.0389806685270134,-0.0433498804117144,0.346370749130038,-0.00287797080031423
10,-0.00101031379460387,-0.0390864638501887,-0.0295003635943814,-0.0844125193166553,-0.0402723149267859,-0.0175977507580614
10,0.0424751898436303,-0.0272496252272484,-0.0443528710674628,-0.0663748563776914,0.143354552532879,-0.00957377527237752
10,0.04422764680629,-0.0446865641257525,-0.00488567817911258,-0.0986452369378975,-0.234341621557822,-0.0177703472104741
10,-0.0275712558539103,-0.0401410058159009,-0.0226408172035483,-0.0996022596546814,-0.047627369299523,-0.0117299386882035
10,0.0112985381664616,-0.0742980958607394,0.0304520027374458,-0.118458272899777,-0.416045148978621,-0.0500844278118916
10,-0.0441722492901317,-0.0951002744250378,-0.0101161733764874,-0.134826022322122,0.689881782672215,-0.0761433364099167
10,-0.00070257560825749,-0.104377037798447,-0.00836974202146686,-0.132845672819301,-0.22868199392477,-0.0899981489650732
10,0.0370208090501784,-0.112099461664357,0.0640561007482967,-0.121008665631399,0.324411946799589,-0.102654108156499
10,0.13898841633421,-0.129933223769981,0.0566044620591764,-0.124250070439576,0.107786545913159,-0.127843672513495
10,-0.111541190198291,-0.0977707187185485,-0.0465244316361481,-0.0809160368873953,-0.105215338465414,-0.0995117403004898
10,-0.0144801481291357,-0.106947421239585,-0.00328482063600853,-0.0849590709737642,-0.0230262033088458,-0.111103139444561
11,0.0785546505175957,0.00755944540806966,0.00421487901462502,0.0171697457853477,0.0330849455286945,0.00403383918765095
11,0.00430599311195837,0.00816798203348515,-0.0466059893008872,0.0277336336429947,-0.0349299494378762,-0.000141628517043768
11,-0.0256613600266751,0.0138244839860573,0.034662847999858,0.0415149371985301,0.0465537284179818,0.00033255297091677
11,0.0115974261608954,0.0180167995267781,0.000796355574971876,0.0540097799477344,0.074625267923024,-0.00188159254876265
11,0.0229165613912453,0.0416640870922346,0.00455812554734901,0.0780329976275415,0.059579351287603,0.0194754756465323
11,0.046489196754694,0.0345610816775748,0.0179846255861676,0.0536546322335044,0.0124572348301706,0.0215829699123247
11,-0.0754457570423185,0.0399845585022916,-0.0206797284451537,0.0493438625344035,0.0335209549609883,0.0358965216423999
11,-0.0130912486954267,0.038575661963867,0.00179433641960591,0.0241282444164639,-0.0791937503000118,0.0487937551013443
11,0.0191532972871691,0.0369922628795003,0.0122175185065903,0.0128505673038605,0.11119546978803,0.0487258130915824
11,0.0437627375437445,0.0175808183668994,-0.0593850566510915,-0.0162094253282009,-0.138668515879318,0.0379630344407824
11,-0.0598408792098412,0.00979983825831371,0.018806787960825,-0.029512993672941,0.0289047067174118,0.0262482257266929
11,-0.00489516829839906,0.0124182383422958,-0.00393172930123981,-0.0176193731803942,0.0480067348710788,0.0206856230854125
12,-0.07045817391344,-0.00721380332531066,-0.0445112967106679,-0.022112155101814,-0.0298872019132464,-0.00186060755917125
12,0.0915602665868728,-0.0321543249162951,0.0448804437517028,-0.0702623958811853,-0.0419602370544643,-0.0133337223859693
12,0.112173308071295,-0.0293756266548778,0.000949857426842305,-0.0659237983484533,0.126121355781521,-0.0113463702463741
12,0.020431006164934,-0.0558431175663455,0.0574268035040119,-0.0986066190173896,0.00147719768202034,-0.0317713817162008
12,0.0517291189357334,-0.0573847462643557,0.0156926549863102,-0.102183248709006,-0.0708666349075653,-0.0345320690824408
12,0.0224483917354611,-0.0748130563527463,0.0147654260261479,-0.109604421829597,0.161313585806416,-0.0548569659919099
12,-0.00402930772578816,-0.0686423689577143,0.0113537454545267,-0.0932922657546691,0.148994427025992,-0.0589931484238563
12,-0.0541850883338762,-0.0748831918339066,-0.0191189448020087,-0.0737371813898759,-0.179336807140197,-0.0744765395345048
12,0.0878184185438626,-0.0806953456341379,0.0240786392943228,-0.0713561080801935,0.185928775669719,-0.080949879642391
12,0.019183631344597,-0.0740066238698389,1.49695397485394e-05,-0.0580423312220205,0.0321496734500665,-0.0810923158365813
12,0.0856573709839222,-0.0646687971136738,-0.00163248613907182,-0.0453278680585947,-0.0670210973564493,-0.0682254092782923
12,-0.0265733401807012,-0.0696519181065334,0.0155344921704733,-0.0508598928585039,0.0951643210562634,-0.0709285286324761
13,0.0432157142009523,0.00284442266879545,0.0137903759333746,-0.0035975069128535,-0.15304452083706,0.00433106101315883
13,0.00123925104834483,-0.0228993531695234,-0.0146166061591407,-0.0450265375788332,0.176717685830505,-0.0123417009297209
13,0.0747750832195504,-0.0103254948509863,-0.0254005729569576,-0.0343355875532831,-0.298396705120491,-9.26030105550838e-05
13,-0.0169638977957724,-0.0207115021958631,-0.00803406773566322,-0.0492060338888992,0.287044852117691,-0.0081220581345215
13,0.00390834225715041,-0.0368772201466691,-0.0333110920806981,-0.069798847683476,-0.0614345615184132,-0.0216611606278622
13,-0.0182773072295111,-0.048983174186619,0.00247441735145583,-0.0862273443295025,-0.0503958662148722,-0.0295617233448667
13,-0.106229701881298,-0.0587557140734536,0.00427712966570806,-0.0882629370323417,-0.203893086964663,-0.0442968662729543
13,0.161409536701816,-0.0665901748298278,-0.0169493199074995,-0.0951198460261645,0.26116275584589,-0.0495339052099528
13,-0.0218233101014751,-0.0724779787189294,-0.0450631453510867,-0.0852719993112418,-0.120045851185971,-0.0623660718529999
13,0.143762125059889,-0.0893082413175991,0.101115662252588,-0.100163438853651,-0.00281322115608919,-0.0816158707721727
13,-0.198419231461171,-0.0719033448902941,-0.0689723742998535,-0.0691417353046218,0.137832321411627,-0.0684765980811274
13,0.146312276590153,-0.0683567126251393,0.057358865421396,-0.0514059732040561,0.0758176015684298,-0.0737235805735606
14,-0.00199676398713023,-0.011743870340878,0.0676465468567096,-0.0118201131647107,-0.239206030869177,-0.00895711727202032
14,0.0052944804070575,0.0431410077288254,0.000588085819697607,0.0931470249250782,0.068453713275047,0.0161217110382509
14,-0.0178822468361077,0.0207060357733163,-0.0117723792328187,0.0626253836783695,-0.311695578563964,-0.000291786633542217
14,0.0587792787634679,0.0593000036857263,0.00753249135840867,0.118564449204589,0.425013153657535,0.0217025057378918
14,-0.00892032681195531,0.0681144082056381,0.00303405985844177,0.100654178339518,-0.352167289177067,0.0467714589360346
14,0.0606612140991123,0.0897689032453308,0.0519082228723016,0.104342602105241,0.394853663052559,0.0760294323127586
14,0.00657295159933022,0.0514762930733244,-0.000904043712000237,0.0251197774059677,-0.0125397127196768,0.0764288599185446
14,-0.0301069837534998,0.0336925253238309,-0.0537685325508648,-0.0243541926484266,-0.0318054716336661,0.0682969029864403
14,-0.0977308340012477,0.00968039044546654,-0.0256225363886493,-0.0644647159777952,0.171303130745858,0.0381860933416477
14,-0.0366012292450682,0.0183204057004809,-0.00203686911746796,-0.0525746977715916,-0.127146593399452,0.0515756571616243
14,0.0455686476386571,-0.00848373310476724,-0.0131712055431877,-0.0729153089586068,0.13047298512266,0.00889426181658171
14,0.0129709980003836,0.00710210639922931,0.00705698699338585,-0.0413400859554944,0.0317184902078594,0.0225688546662648
15,0.0341137472803024,-0.0038313362939506,0.00710649456848648,-0.0183732159582858,-0.112655818796921,0.00207611120509327
15,0.0357427333729938,-0.0249390201344504,0.0412126875969563,-0.0551594679886584,0.164543624042803,-0.0102558610941297
15,-0.0700659141871525,-0.0118139996770215,-0.0460896697102465,-0.0305386201326614,-0.16506198881674,-0.00384563414154687
15,0.0332571891251979,-0.0253769021319101,0.0597649589589927,-0.0503636032392229,0.297711342750224,-0.0131313537456921
15,-0.0213365791486629,-0.0290886687323836,-0.0362798219395719,-0.0516258373626091,-0.141783242151157,-0.019597855302923
15,0.0788066098389045,-0.0543328520606826,-0.00841392103178308,-0.0843482489596525,-0.0415922999316118,-0.0383653603203323
15,0.182013725441604,-0.0478636964398531,0.00286988937213192,-0.0680210373451923,-0.143660511535032,-0.0404519008251734
15,-0.151274357294558,-0.0541580918148919,0.0334977792008374,-0.07485729726437,-0.0154426240268282,-0.0416336042990418
15,-0.0228491926669097,-0.0576931926638331,0.035278286591895,-0.0679534121847631,0.0708774877005287,-0.0493409806031553
15,-0.172553592296359,-0.0746718083420642,0.0205336749651828,-0.0864324292682671,0.147587571664882,-0.0681960341809489
15,-0.0549047042230404,-0.0441483726940546,-0.0289805729536862,-0.0582749507397369,-0.186243396916014,-0.0327170140670603
15,0.00890765033378852,-0.0709154515674005,0.00652989198658857,-0.0732223330069723,0.109796509827422,-0.0669799834461591
16,0.0482753777669302,-0.02638917323326,0.0354430424380196,-0.0561860054735914,0.0324506083981856,-0.0117098201693176
16,-0.0635620916112508,-0.0321735600737032,-0.0469899516790929,-0.073391537422281,-0.170994521344459,-0.0118038698639296
16,-0.00160676026418438,-0.0207405153227375,-0.0187445439520375,-0.0556873523274601,0.0414464021377981,-0.00422350056082434
16,0.0338815136037596,-0.0410911508633733,0.0846582305468238,-0.0781739438006399,0.192277353551841,-0.0203188074704615
16,-0.00551177688441182,-0.0356569500782492,-0.00808269102028945,-0.0552763013744076,0.0912511526768003,-0.0253206913697351
16,0.0219299307625527,-0.0530847136375102,-0.024259642032033,-0.0692120027641342,0.00318537964835594,-0.0428009468955223
16,0.0196683012397397,-0.079897187161493,0.0518154289881508,-0.0976135120556446,0.100528646466068,-0.0731387003450469
16,0.0658542674111849,-0.0733122102398988,0.0703321907189465,-0.0614075384737587,0.178878887927053,-0.0797172559945468
16,-0.059886497765081,-0.0589318795938134,-0.0206441817223882,-0.0653119152276996,-0.0144704168689065,-0.0500719199507918
16,0.0428571213237323,-0.0558532844119591,-0.00368760842627301,-0.026325963092701,-0.151042527488212,-0.0695576926269418
16,-0.00596691094572938,-0.0304672768104561,0.0612824977537122,-0.00123960913571511,0.0383803962742676,-0.0357999497558017
16,-0.0643531951422279,-0.0388459496551548,-0.0357056829199211,-0.00419424430562132,-0.017876224670447,-0.0532578653242078
17,-0.17359916287805,-0.00373194666501936,-0.071697425969227,-0.0307590073348595,-0.214993997960332,0.00724409381588745
17,0.0439998073682816,-0.0238210896457941,-0.00127009786721261,-0.039715744303987,0.322639776902725,-0.0138826119355597
17,-0.0146226593549435,-0.0208255437918229,0.00935980014649413,-0.0347738583226552,0.197288351116506,-0.0125177837654019
17,-0.177012745288971,-0.0357997605294263,-0.00755529206555531,-0.0609706398554307,0.0892830823219226,-0.0211847685077637
17,-0.039317273448809,-0.0486503524652117,0.011506235608857,-0.0744505926529473,-0.333367029002318,-0.0342567711315123
17,-0.111711167867582,-0.0510116638479057,-0.000720556277214984,-0.0706638160624563,-0.726319822518297,-0.0384134855247138
17,-0.0248622023073502,-0.027801035020285,-0.0234498091618187,-0.0044564858751448,0.439532707404399,-0.0420434688264863
17,-0.0416014188468939,-0.0489835809360188,-0.0947106598249182,-0.0405735471272726,-0.126371369181163,-0.0504789302899772
17,0.0574081840398696,-0.0202097303340186,0.0359771767758834,0.001028397588305,0.42319266422283,-0.0303057127607214
17,0.0237646209551298,-0.0134682704877308,-0.00470274849790444,0.0255097995576957,-0.201027867517214,-0.032033292297926
17,0.00315246457207474,-0.0178417022035502,0.0653838203174937,0.0078186774081398,0.0334691562457817,-0.0234922535871539
17,-0.0193659566031149,-0.0093988633453175,-0.0683165007483023,0.0133872932700479,0.162548309514943,-0.0159492933307648
18,-0.0698556486878239,-0.000560348925574702,0.0097101737856379,0.0187290536038796,0.0859478755761038,-0.00647168287616902
18,-0.0633198275474468,0.00983811576502759,-0.0380695790551915,0.0474151811577663,0.138423853209893,-0.00577366926846845
18,0.019021474325556,0.00809707014450464,0.0362617049580903,0.0526471355286357,0.0201565098409018,-0.0107780331507287
18,0.0125756430576352,0.0535635979503191,-0.0501022322714452,0.131248567553545,0.199232233474779,0.0130780639009613
18,-0.00673240871308539,0.0540207672785423,0.0318456638859613,0.118863070633146,-0.0545086096600057,0.0196866940603109
18,0.0121589201676664,0.082040132643516,0.0558996940957126,0.135973704327732,-0.0489787294838319,0.0508992387497123
18,0.0328296507598606,0.0921601910096368,0.0289869529929191,0.128797685057275,0.000184064115241425,0.0763958254200547
18,0.000589251912113343,0.100879300840338,0.00969539403399195,0.120176583726909,-0.0163889333502273,0.0949118207509258
18,-0.0370449903819091,0.0948416901936945,0.0149776593457008,0.0994033639904315,-0.000621615272355283,0.0926531187279448
18,0.0607757392992783,0.0992547744406281,0.017252116111456,0.0900253082414577,0.0340917286092636,0.10304027845425
18,0.00158239099499305,0.0990458308562878,-0.00418601312998284,0.0825330464853372,0.0354137415521162,0.0948412652974364
18,-0.0764769889411781,0.103924954823014,-0.0530077989862983,0.0749449120242438,-0.0475253130224614,0.107581871192491
19,-0.0276193511001724,0.0077246867891997,-0.0485473732852293,0.0298327383245397,-0.0347259629946456,0.00110862725523404
19,0.0119147439785958,0.0359666874479149,-0.0211609649669643,0.0703512363789182,0.0171869779239301,0.0198095041832659
19,0.0550170066868175,0.0186090333309788,0.0437801760806762,0.0732623219887741,0.192045814357197,-0.00474887624414789
19,0.0619470030570827,0.0341527838775429,0.00614354727312803,0.096746737942844,0.17863552203199,0.00359614206672922
19,0.047077568445077,0.033714826488635,0.0191374874369914,0.103084773713658,-0.199438880623154,-0.00286424926575932
19,-0.0177710101509739,0.076028421577491,-0.0175868218739215,0.134932514019297,-0.00586489962760366,0.0421610628333813
19,0.0503623690745931,0.117681362191085,-0.032505589279623,0.176533910830989,-0.105158154391047,0.0830026244753072
19,0.0252386411539219,0.124794302562594,0.00614992154980235,0.159765506046887,-0.0385416238225555,0.111142907085084
19,-0.112482577534951,0.119949767272457,-0.0912019362098291,0.133481003551353,-0.0121394761587593,0.11567620902462
19,-0.0211098695178602,0.105319952654497,-0.0223354936577367,0.0845149292732232,0.0976383859405725,0.11318609910128
19,-0.0152728231879411,0.121073262620963,-0.0986374654245175,0.0832780384045408,-0.308916551632217,0.134891224342932
19,0.0138749824500983,0.0889342171751379,-0.0354816117100287,0.0289340689885979,-0.159051812979231,0.108504463932368
20,0.0281904886109725,0.0123019446098903,-0.0139818395455602,0.0150823010411577,-0.04094023330446,0.0109464573867252
20,0.00125876076059099,0.0195429244383107,-0.0208423558665172,0.0426413732827252,0.0822996358183013,0.00795497592371745
20,-0.0758106412816017,0.00592384786761065,-0.0510245806197638,0.0236360381737404,-0.106116259367688,-0.0019559333057939
20,-0.0830937994664649,0.0231710053142844,-0.0261350540719112,0.0546839839248508,-0.0190597225138061,0.00449635195570894
20,0.0210660326352037,0.0323921471244283,-0.0266461825570631,0.0585785282888699,-0.102608359010923,0.0183663430991781
20,-0.0151123897617939,0.0392974775487601,0.00907149072005469,0.0569969148364559,0.0122919348530377,0.0282998541770923
20,-0.0616282936882832,0.0493469209844855,-0.0507586117360018,0.0686926644728255,-0.069013783980176,0.0457047129659239
20,0.0131622540344944,0.0508735383432789,0.00145768410316215,0.0666501487206395,-0.0865062597364985,0.0453059940936232
20,-0.0236160714570287,0.0440460437690572,0.0115797470577137,0.0550143494079974,0.163659880909689,0.0344502372260812
20,-0.105383539064557,0.0476366688216446,-0.0617644784754175,0.0566308790288853,-0.15921098619742,0.0474751621877797
20,-0.0197546313001137,0.0472994949053809,0.0236506718641363,0.0534738038827473,-0.109272878489173,0.0364245549895784
20,-0.036090972656053,0.0495546822370668,-0.00115045988970228,0.0532244642772176,0.089818678552832,0.0451507423495519
21,0.0431489804621895,-0.0108908920229474,0.0174298459480263,-0.0235510992824495,0.107633523825117,-0.00462252959387218
