Y0,Y1,tau,pi_true,dutch_prof
14.955021258300638,21.133180108218966,6.178158849918328,0.6422533844652071,1
17.683195878141934,25.247790623136062,7.564594744994128,0.5575587800581442,0
17.242365144448648,24.49517329178999,7.25280814734134,0.7047900943446901,0
23.811834730763024,28.084464011148263,4.272629280385241,0.3621955394071311,2
24.472632721320416,30.0,6.0328623125378344,0.5436261903800635,1
16.047989732594004,19.209148420302224,3.1611586877082196,0.4714655536445636,3
19.563642498711545,25.774288990573915,6.210646491862368,0.5506420029592651,1
18.656658940540687,23.241021961455292,4.584363020914604,0.36344708833036277,2
17.58319514073715,24.674149140862767,7.090954000125615,0.5921078491975471,0
17.622665592187538,25.61909243900389,7.996426846816353,0.613948143248894,0
22.92105957592022,29.36923613010195,6.448176554181728,0.5769623549763689,1
14.319328855331333,20.73035348622419,6.411024630892854,0.5917024185294265,0
25.664103451951558,28.011157675635996,2.3470542236844367,0.2661212719752905,3
22.05351427458274,25.658577190308083,3.605062915725346,0.48507133878685793,2
20.39547347586076,26.753840045079958,6.358366569219196,0.5110737809955247,1
18.993220336784542,25.474626022810476,6.481405686025935,0.6089911308511704,1
17.676921544513018,24.045101575824226,6.368180031311207,0.6342733724054813,1
20.24934586477497,25.08001986075656,4.830673995981592,0.42797190841416055,2
17.661506282572557,25.18406241915213,7.522556136579573,0.5788751420718568,0
18.565542781020707,24.622785816368918,6.057243035348209,0.6784958513590745,1
18.978440151007867,26.632380260299996,7.65394010929213,0.6326585241460667,0
19.741044338532976,22.929500679799318,3.18845634126634,0.49196142488665523,3
17.17461727357203,22.989995383261036,5.815378109689008,0.6264865288610982,1
11.035087040575762,15.537137516017587,4.502050475441825,0.41309513970002804,2
23.406410930761623,26.72696558224366,3.320554651482039,0.36725420372027334,3
21.401299799893994,27.660407111815324,6.259107311921329,0.5060013862234009,1
22.65547080950613,29.838686213453872,7.183215403947742,0.5072427373810081,0
13.727365015069083,19.141087827631033,5.41372281256195,0.5674426546693675,1
23.45613612030071,27.608069876470736,4.151933756170026,0.40432605728609894,2
21.55804436182518,27.55782467189744,5.999780310072261,0.538085959480482,1
14.854024346284028,22.944154592179775,8.090130245895747,0.7277064713911663,0
20.90726530463649,28.56050313179273,7.653237827156241,0.616980874996771,0
22.035942046554133,26.945736261824266,4.90979421527013,0.4650692544368207,2
25.883340535923455,30.0,4.761168124984088,0.37128950306026376,2
17.865159502546092,25.363441577138783,7.498282074592692,0.6417977977433872,0
15.31391630869728,20.81523100572423,5.501314697026949,0.6960054902030278,2
22.599421240603164,29.512203781304606,6.912782540701443,0.59711611132335,1
16.116543768511406,23.22760291993282,7.111059151421416,0.6299133178191203,0
20.884541989048735,27.07185010371141,6.187308114662674,0.5623327497079144,1
22.59556456580914,26.338517698599503,3.7429531327903605,0.3452007524918206,2
22.527931225655333,26.673527919641266,4.145596693985933,0.4891201782523643,2
17.98081606829257,24.621083149279684,6.640267080987117,0.7018552667268649,1
24.385334833277014,30.0,5.821582304029167,0.45590913619972057,1
16.228667660857347,22.7765487498665,6.5478810890091514,0.7239047263586157,1
16.195348517779696,22.144589883568216,5.949241365788522,0.46971471923254743,1
19.98723175691732,26.46842345570231,6.48119169878499,0.6441965174548416,1
18.175112648828854,24.179324318125847,6.004211669296993,0.5029942617653401,1
12.529904087402931,18.475654870735053,5.945750783332121,0.6892033881807701,1
14.177325993453609,21.708315915635964,7.530989922182355,0.6306257311062503,0
16.34275018142198,23.316200755513616,6.973450574091636,0.6513864471824798,1
17.9751866767091,24.926356053931016,6.951169377221916,0.4497601121635713,0
19.36558418196091,24.061796190966774,4.696212009005865,0.4891962519372578,2
16.355279564994685,22.550997906407712,6.195718341413026,0.5877787525551222,1
20.624282524335293,25.44075251340555,4.816469989070258,0.5944320266869748,2
17.822783911060572,25.672705596403226,7.849921685342653,0.6430321804370318,0
20.55103359376772,25.995500657667947,5.444467063900226,0.5373495201105637,1
23.145485662700942,29.966662741764086,6.821177079063145,0.5695323889162839,0
22.948816382740638,30.0,7.9770415720144845,0.7023748786118614,0
18.06684349824856,22.011862450901276,3.9450189526527177,0.4403986958505831,2
17.138073343624384,24.15142019437882,7.013346850754434,0.4994391307813595,0
19.053261233572837,27.104050557554388,8.050789323981553,0.6209346536403337,0
19.442225575498878,25.58626334420021,6.14403776870133,0.4672698821306174,1
20.432680368531425,26.377626492736933,5.944946124205508,0.5521381686632779,1
18.94304669633744,21.961172815975072,3.018126119637632,0.3406345235498015,3
16.25892774541874,19.343876827212277,3.084949081793537,0.4928129498784513,3
19.470726346712336,25.86831566341641,6.397589316704075,0.5442482859346264,1
12.627646939747354,19.940002868296773,7.312355928549421,0.6278564221974811,0
17.157403071881703,22.89144603485298,5.7340429629712775,0.6438967656885024,1
19.818266540462805,25.918135104237162,6.099868563774359,0.6418325778992776,1
15.189248465180729,20.13280682061618,4.943558355435455,0.46420275400881905,1
21.05896857405597,28.83034952365392,7.771380949597947,0.6776431113435866,0
17.5694029545754,25.558542335463894,7.9891393808884965,0.6874380995744566,0
15.747762152911534,22.992552774234124,7.244790621322589,0.6745296977020075,0
13.955674895336287,20.024224275960435,6.068549380624146,0.6394771197948397,1
15.625782026258824,19.569730562152756,3.943948535893932,0.3856896512003462,2
24.78771116791568,27.91802983315342,3.1303186652377395,0.3105862894955458,3
18.67434980452894,26.334852270822125,7.660502466293185,0.7648846896343178,0
21.82268690892703,25.867057499277934,4.044370590350907,0.3889057161938852,2
25.029193570158046,30.0,7.277783826926021,0.6101584714348547,0
24.50214900111049,30.0,7.558401440507709,0.5728114747986173,0
22.191661067918012,27.198349172627463,5.006688104709451,0.4993973633077215,2
22.081689219140518,29.010059237231015,6.928370018090497,0.5038928584328117,0
15.892584953815872,19.757104231429977,3.864519277614104,0.5952831553115187,3
19.920445017107777,23.773981336664807,3.8535363195570294,0.5082340893960884,3
18.78331126129962,26.77392294810998,7.990611686810362,0.7113440226099208,0
17.324758682245513,24.228432282559083,6.903673600313569,0.5614848982290269,0
14.094649691126186,21.269885103321478,7.17523541219529,0.5905282959127488,0
14.887608056616102,17.52503626485811,2.637428208242007,0.355693381204886,3
13.464442128060615,21.24109790741357,7.776655779352957,0.5546135820718482,0
20.285656376291882,24.721398296151555,4.435741919859671,0.4053273802854636,2
20.451372089555008,26.70642370546137,6.2550516159063605,0.49623594701242213,1
19.82142831767517,25.115197304944964,5.293768987269793,0.553692341202652,2
17.705125243651164,25.390878425446193,7.685753181795029,0.5049710421555244,0
27.3052543778788,30.0,4.734253447961685,0.4150212786258101,2
22.867650840277218,27.8763323506233,5.008681510346085,0.4603522046885098,2
22.916198598972876,30.0,8.53236140083835,0.7045136114565957,0
15.042685131037668,22.523467070801566,7.480781939763899,0.5728324556314812,0
19.77736236323729,25.915906466839942,6.138544103602651,0.6075089266666063,1
14.933008569107017,20.279685526575104,5.3466769574680875,0.43432971742931564,1
21.362033515163596,25.9237812823001,4.561747767136505,0.5677309548742608,2
21.43285372117116,27.47072052828661,6.037866807115449,0.6010365924945941,1
28.738369440753925,30.0,2.4770702579978106,0.20918337770634995,3
14.189503727755167,22.179345525199757,7.989841797444592,0.7368348246925596,0
20.9138746050699,24.354139867017253,3.440265261947351,0.3903745569459095,3
17.27224966486108,20.1891752914714,2.91692562661032,0.39317939298050136,3
15.296700222649735,20.20035183283848,4.903651610188746,0.4424192444733887,2
23.230716042897438,26.518858024507672,3.2881419816102344,0.36080712971831874,3
16.23376899642289,22.43922730531061,6.205458308887722,0.5689118791476149,1
15.036537799872729,19.62720830524255,4.590670505369822,0.5120700663145515,2
15.302675961645507,23.40930404183941,8.106628080193902,0.6233886844246016,0
19.758243373027653,26.03063492901036,6.272391555982706,0.5888333041424169,1
18.308561454442696,23.36844886705155,5.059887412608854,0.573204553336034,2
19.028663392269483,22.462852927837577,3.4341895355680947,0.5083381883159463,3
19.802515974768568,22.945753521706205,3.1432375469376383,0.41703962719887677,3
22.335921465640194,27.732734628171148,5.396813162530955,0.4603267395008024,2
20.486103708790793,23.549488846404216,3.0633851376134227,0.42096359236579906,3
14.399007994052605,18.78162617415621,4.382618180103605,0.6319186196817139,2
14.621781491154158,18.807159945145994,4.185378453991837,0.5428971373052378,2
19.940849202314727,28.16607973408728,8.225230531772553,0.5296301127568482,0
16.93115054097403,22.89276213700883,5.961611596034801,0.5620289467959247,1
17.314672907254895,23.472279605928072,6.157606698673179,0.5597357409161877,1
19.71824937014447,23.74124062029432,4.0229912501498495,0.40806689619307596,2
16.346784377338622,20.57923753535265,4.232453158014029,0.4695381075464191,2
20.32667564263809,25.059654867061358,4.732979224423269,0.4166416850423222,2
19.697352921031264,23.18249990715939,3.4851469861281266,0.5697294023849616,3
20.4231531132224,25.04354896687541,4.620395853653007,0.49124383124217036,2
20.32915557013394,24.66696568728028,4.337810117146339,0.3540407055696895,2
16.926882605133642,21.196910182544357,4.270027577410716,0.5490580976103857,2
17.15614119216041,21.53489097233253,4.378749780172121,0.5874616913756051,2
18.206407661519034,24.21742850561552,6.011020844096485,0.5873508682220684,1
20.7083543668336,23.58747239224354,2.8791180254099413,0.3266873985413749,3
17.83353050626512,21.726263407540518,3.892732901275397,0.3316665216788491,2
17.006342683414054,21.81913924744468,4.812796564030625,0.5015593646977992,2
24.905112365306778,30.0,5.725797162779079,0.37416056460337843,1
16.929909149803503,22.71796764031714,5.78805849051364,0.6630568551491959,1
20.84553703440074,24.035528353338762,3.1899913189380245,0.34534337125727216,3
27.058783305474012,29.780731182644853,2.7219478771708405,0.316121101710795,3
24.96211917609038,28.519218886058344,3.5570997099679644,0.513363034248344,3
15.187432110014077,20.59906750715625,5.41163539714217,0.5273655540655849,2
23.298260361267555,27.842843113185065,4.544582751917511,0.4480925990522775,2
18.910772693089488,25.84432906477705,6.933556371687564,0.5356286103004234,0
15.84831801100221,21.085121482475508,5.2368034714733,0.5231031578732769,2
13.036816918914697,18.43866244767767,5.4018455287629745,0.45176561156008943,1
24.007962425771055,27.73220609446631,3.7242436686952556,0.3291892254007934,3
17.222362698840918,24.609390044359024,7.387027345518106,0.6445828836989886,0
22.21860881715823,25.202720330864263,2.984111513706033,0.33309944920249607,3
13.753540054310225,21.249037544936385,7.49549749062616,0.6722951602595549,1
17.18794239759517,25.109532992019048,7.921590594423877,0.7254185732511131,0
17.666512851682292,22.389559711861814,4.723046860179522,0.35425635140897666,2
15.898753412523327,20.153431350559803,4.254677938036477,0.4211875429155343,2
16.90787521837828,21.59255216593003,4.6846769475517505,0.5525736971425732,2
18.972880499019023,22.97070525589671,3.9978247568776863,0.5462124959640561,2
19.453558043048567,24.172257423685192,4.718699380636626,0.4060809066739925,2
14.79388500785777,22.515270962229724,7.721385954371953,0.6222562970863706,0
25.848096161926257,29.132069710307388,3.2839735483811303,0.34807076302466844,3
26.39362386625581,29.641138478028054,3.2475146117722455,0.3368700691803171,3
18.946223992351204,23.558363580120172,4.612139587768969,0.48245336150824764,2
17.68527486357384,25.36155124498532,7.676276381411478,0.7129300123349186,0
16.301047388987108,20.788294155125417,4.487246766138308,0.4518369012864046,2
16.298124084083152,22.346922905162806,6.0487988210796555,0.6089828340715961,1
21.466906596879113,24.72610578979145,3.259199192912337,0.43773310437653545,3
12.946652644200842,20.56429758736813,7.617644943167289,0.6941435562605385,0
16.744874947149395,24.314946419186924,7.570071472037529,0.7422821203632561,0
20.73826797877018,27.87819711796842,7.139929139198243,0.5548303509718725,0
18.491238660889262,22.472787443612514,3.9815487827232503,0.4614837746958517,2
25.084994852054045,30.0,5.059010199121662,0.5471661041097848,2
23.234206051956747,28.21052929762504,4.976323245668293,0.46166180896590636,2
16.908303598377387,23.0078510022041,6.099547403826713,0.57951887880016,1
19.12334009292915,22.453773786882447,3.3304336939532964,0.5260875645397264,3
20.19435565943272,26.571442952294063,6.377087292861345,0.4937398225633664,1
11.947696689020436,19.95798032254132,8.010283633520885,0.7877110970590704,0
13.382062558509645,18.797368301813595,5.415305743303951,0.6307985994676998,2
22.76896253574849,28.36610022293052,5.597137687182032,0.341411502853439,1
18.39145775936628,22.98750553908784,4.596047779721563,0.6240271141459087,2
22.71543790900544,28.364693923245284,5.649256014239844,0.5756794078862149,1
21.549018198174867,25.98714838436149,4.438130186186624,0.47031755846787376,2
20.62869101483045,28.574507953620234,7.945816938789784,0.7593065454009287,0
17.05459840668669,23.52196341754807,6.467365010861378,0.6668449262080954,1
19.298474253050486,26.021461302963246,6.722987049912758,0.6803325568678117,1
22.22293893273095,26.67557444235528,4.452635509624329,0.4511733385384224,2
18.062103734754906,23.98517431856403,5.9230705838091255,0.6564215877321659,1
13.148564520866252,20.714432045015194,7.56586752414894,0.648965862914477,0
15.24722900420338,21.365873011386846,6.118644007183465,0.5229967453196243,1
20.89184613841966,27.666347008249797,6.774500869830138,0.5404030423546298,1
20.071473820979286,27.427641085705407,7.356167264726122,0.684605037869115,0
14.200807121498988,19.405232436141432,5.204425314642443,0.594688713166994,2
17.905300884059876,23.77510104868471,5.869800164624836,0.4119889231736097,1
22.725451875990917,29.012912099873155,6.287460223882237,0.48455298192534824,1
15.491052714232145,20.173456767794562,4.682404053562418,0.6562066463341846,2
20.522797109909142,27.13777665039472,6.61497954048558,0.6263859389465493,1
20.44223494230055,25.702294307783166,5.260059365482616,0.5144210725543061,2
25.489824542537974,30.0,5.203694777791541,0.4875250545172831,2
24.899685343111752,29.32821470294966,4.4285293598379045,0.409257304970487,2
19.406544919418963,25.531043472807095,6.124498553388133,0.6044903255935453,1
20.096617031250563,25.79871611369284,5.702099082442279,0.6037479810966646,1
21.98014606633822,29.942442481431595,7.962296415093374,0.6214402529576942,0
21.544365450057764,28.149052081051874,6.6046866309941095,0.6449872363116517,1
19.281983872534866,22.7041677388236,3.4221838662887354,0.4671364188789583,3
24.757276602728187,30.0,7.052515970133301,0.39585456792434676,0
17.56544122931891,25.443796677156755,7.878355447837845,0.6651018760866304,0
22.100945278597415,26.700797848701363,4.5998525701039465,0.36383564266406954,2
23.440698539872436,28.76999373605741,5.329295196184974,0.6204671345748882,2
16.77985325341293,20.69449359657511,3.91464034316218,0.4278662911385087,3
22.596648383144167,30.0,7.421320456018774,0.43066963012595577,0
21.053156081462795,23.79386735839317,2.7407112769303783,0.35273840148222874,3
18.55217654290016,22.687315337130855,4.135138794230695,0.34221440686326215,2
21.707056485222317,25.770531854576838,4.063475369354522,0.3866213616160002,2
20.22232556644758,26.365650321853025,6.143324755405444,0.5960208836781158,1
19.88564302770805,26.008511308712855,6.122868281004805,0.5355181742313528,1
18.74074199482858,27.447986459634155,8.707244464805576,0.7033599762987492,0
20.93545455944659,25.306888996903005,4.371434437456417,0.38282000226701823,2
19.86393721127396,27.49296149803292,7.629024286758959,0.6327160347551577,0
15.03522371971889,22.633291476045436,7.5980677563265475,0.5017980868301761,0
16.70266543511936,23.197376021446697,6.494710586327336,0.5686606478165327,1
22.097896688996773,24.82066710819383,2.7227704191970576,0.39939736608616516,3
23.666992776531853,29.741377899436905,6.0743851229050545,0.4709691839643648,1
20.815310144336152,27.04422879073405,6.228918646397897,0.6046933630331685,1
17.709517831528295,22.317173048540027,4.607655217011733,0.5508915227257833,2
18.28322102012353,20.90888207617447,2.62566105605094,0.4890961132685008,3
20.293682749687616,24.673888230543803,4.380205480856185,0.4328510114067291,2
19.71959416370423,25.89862756092698,6.1790333972227485,0.5923286941908399,1
15.241082020412716,22.892487449809302,7.651405429396588,0.6552219314075106,0
18.397936739446475,26.133450878201888,7.735514138755412,0.7165038720113189,0
26.902200461882387,30.0,6.228932808408173,0.5259119935319609,1
19.106363101600692,25.21295967033389,6.1065965687332,0.5457962476953881,1
21.17286502596843,26.931066472057875,5.758201446089443,0.5634515328699542,1
16.16050033239589,23.145417109215273,6.984916776819383,0.661126343103269,1
14.887211782857792,20.381567997090634,5.494356214232843,0.4490599590666154,1
22.198541853922457,26.36668442707871,4.168142573156254,0.5020603343990354,2
17.761104018652237,25.451141872143975,7.690037853491739,0.604342310970451,0
21.944162228998998,25.08010064365486,3.1359384146558624,0.4839709934493581,3
19.561026525688312,23.78888658094744,4.2278600552591294,0.5228667237457805,2
23.5059666489465,29.344302747652833,5.838336098706331,0.47525256538093597,1
16.804391823527357,22.880597738097435,6.076205914570079,0.6276797208566551,1
17.04677180311026,19.714550808208298,2.6677790050980383,0.37017847964565065,3
17.805355229786596,21.218864667439384,3.41350943765279,0.46988509834756764,3
28.00804987690999,30.0,5.930729422418731,0.47528229836741437,1
17.279066654033375,25.13277817018139,7.853711516148012,0.702463248237891,0
25.930164777718847,28.985612035649016,3.0554472579301697,0.42499440180587167,3
17.949370500609934,22.733407301930214,4.784036801320282,0.5270953925697537,2
21.223333658742657,25.33625098739239,4.112917328649733,0.4433484914279492,2
12.57982875163843,18.04672868401546,5.466899932377029,0.5472240470942694,1
18.087417707386876,22.758022952117532,4.670605244730655,0.5910214996053457,2
24.297476941875956,28.497620770002577,4.200143828126622,0.455326689042551,2
14.549188758624087,21.58452364233673,7.035334883712644,0.719363182116888,1
15.275705313521861,20.168873956607186,4.893168643085323,0.5370099391516064,2
21.820912479484445,27.465627704078628,5.644715224594184,0.5606282288984272,1
20.77808105681443,27.34658404757346,6.568502990759033,0.4310448005035123,1
24.91936075584152,30.0,5.382413443852459,0.5543182741206772,2
16.837610014459045,21.71388716187627,4.876277147417224,0.44823386356745953,2
19.012600500162026,22.12060957553559,3.108009075373564,0.450179047710795,3
20.20377385649043,24.58061318083874,4.3768393243483095,0.48056578596235316,2
14.797112343269045,20.173798134873998,5.376685791604953,0.4942853824461512,1
18.268572140803318,24.544654711761915,6.276082570958598,0.40362816736225415,1
13.577264558273052,19.132258929270236,5.554994370997183,0.5269731654556435,1
9.409217452592408,16.67282340504585,7.2636059524534415,0.6572023910905421,0
23.708685704756732,28.006776190330477,4.298090485573746,0.38265110614031744,2
12.718142847360575,18.62667120932454,5.908528361963967,0.6439472068766497,1
20.46894639642298,26.535955854859324,6.0670094584363445,0.470896562450457,1
22.80848113698434,30.0,8.346205918250414,0.651846596847378,0
18.910975984043,24.983121976359918,6.07214599231692,0.5189192475858337,1
19.2936630864414,26.551472252067814,7.257809165626416,0.642424552274652,0
22.176826857696415,26.790666936205223,4.613840078508807,0.34711844134910086,2
15.423167374716579,22.34013362102277,6.916966246306191,0.6554455671059171,1
26.800479602962568,29.159142967916434,2.358663364953866,0.33808783954511906,3
17.666973132528067,24.162583201378947,6.49561006885088,0.5422610515426687,1
21.232022346554192,25.980695707087968,4.748673360533775,0.5243796773503319,2
25.299032117660015,28.587778187906306,3.2887460702462916,0.466133844729011,3
19.76089403328656,22.46581614078716,2.7049221075006,0.29799645983144296,3
21.647093218203548,25.4583228349351,3.8112296167315525,0.43636291147803635,3
17.273753299286973,24.787112164638373,7.5133588653514,0.6213823932532578,0
22.053589106512035,27.89373575544786,5.840146648935824,0.5395362851828892,1
22.01336370212144,26.65902904819304,4.645665346071604,0.3967637858446097,2
20.21158706887898,26.30322716694086,6.0916400980618794,0.5981465183140405,1
21.075183485931653,25.0277816843571,3.9525981984254495,0.46855065070520446,2
20.900734154821638,25.109077309774772,4.208343154953134,0.3176719726828234,2
24.00659872508567,30.0,7.7184377219479785,0.6224175267567956,0
16.68010530260204,24.111605242616864,7.431499940014825,0.5927742158128875,0
22.29699778650523,26.36977859435403,4.072780807848802,0.4223331861960287,2
21.9858346359343,26.955235076359273,4.969400440424975,0.4671502179381243,2
17.196683613348064,21.705366939241248,4.508683325893184,0.5038818297674555,2
19.471395153927396,23.8802922201614,4.408897066234003,0.44315107039070095,2
21.100339401109316,28.99263754253251,7.892298141423194,0.5886814614085072,0
13.976428668589216,21.775777713131944,7.799349044542728,0.6971044291072961,0
13.624359249747767,19.68407310391332,6.059713854165555,0.6159542565764495,1
21.16259804232584,27.345305137091824,6.182707094765984,0.4844299230960216,1
20.786342803799464,25.338452718312997,4.552109914513532,0.48268006194430624,2
13.490678655521938,18.060344067097887,4.569665411575949,0.4820430955710603,2
12.404909471901561,14.933994498172197,2.529085026270636,0.39102372264482893,3
21.5697526800809,27.593225923758304,6.023473243677404,0.4325101419242757,1
22.062607277020536,27.56440778992299,5.501800512902452,0.47637349534941925,1
13.627796333141568,19.553307573503098,5.925511240361531,0.5909354771456428,1
17.490187078235373,24.852604764775414,7.362417686540043,0.653063011535215,0
14.30061260106307,21.70644984883125,7.405837247768181,0.6543077297387783,0
16.05100514532008,22.0563014042726,6.00529625895252,0.5619090735945291,1
18.67163105138618,24.421126489035498,5.749495437649319,0.5508762163899567,1
21.02714817380921,29.13553764995018,8.108389476140971,0.6983087581485881,0
22.022407531465305,25.980790565600792,3.9583830341354855,0.4017202298220748,2
21.844585620818087,25.957589459979147,4.113003839161059,0.5498372417932215,2
20.331941904317812,28.4292720634064,8.097330159088587,0.6957916502405737,0
20.47805369849565,25.521064309490416,5.043010610994767,0.3802536910305329,2
17.458139500118158,24.890051067459982,7.4319115673418255,0.6671525080026219,0
23.876556306201923,30.0,6.52026289603925,0.5927332129283294,1
28.673064105657012,30.0,4.8154424191640395,0.4735657280468256,2
19.74424265693413,25.947187781992213,6.2029451250580845,0.4988836573128815,1
21.844415225723584,26.4002705856229,4.555855359899316,0.46046316385296066,2
17.87370957151992,23.999871744493376,6.126162172973453,0.578186909315257,1
22.89952306932213,30.0,7.655071132495452,0.6098545435741793,0
20.275709783265143,26.920762746642694,6.645052963377552,0.5951972883522298,1
