ID,year,age,wagerate,schooling,region,union,lwage,gender
1.935005e+06,2012,48.0,49.062664,16.0,North Central,0,3.8930984,Male
1.935005e+06,2014,50.0,64.76521,16.0,North Central,0,4.1707687,Male
1.935005e+06,2016,51.0,72.87275,16.0,North Central,0,4.288715,Male
1.935005e+06,2018,53.0,72.84,16.0,North Central,0,4.288265,Male
1.935174e+06,2010,44.0,71.46431,14.0,North Central,0,4.269198,Female
1.935174e+06,2012,47.0,62.723206,14.0,North Central,0,4.1387315,Female
1.935174e+06,2014,48.0,66.763756,14.0,North Central,0,4.2011604,Female
1.935174e+06,2016,50.0,66.212074,14.0,North Central,0,4.192863,Female
1.935174e+06,2018,52.0,60.53,14.0,North Central,0,4.103139,Female
1.93603e+06,2010,41.0,5.846678,14.0,North Central,0,1.7658736,Female
1.93603e+06,2012,43.0,18.59835,14.0,North Central,1,2.9230728,Female
1.93603e+06,2014,45.0,6.2766676,14.0,North Central,1,1.8368392,Female
1.93603e+06,2016,47.0,5.7091584,14.0,North Central,1,1.7420716,Female
1.93603e+06,2018,49.0,7.18,14.0,North Central,1,1.9712994,Female
1.936174e+06,2010,43.0,32.118046,12.0,North Central,0,3.469418,Male
1.936174e+06,2012,45.0,29.920504,12.0,North Central,0,3.398544,Male
1.936174e+06,2014,47.0,22.421131,12.0,North Central,0,3.110004,Male
1.936174e+06,2016,49.0,26.521269,12.0,North Central,0,3.277947,Male
1.936174e+06,2018,51.0,34.32,12.0,North Central,0,3.5357282,Male
1.939003e+06,2010,44.0,35.256905,17.0,West,0,3.5626614,Male
1.939003e+06,2012,45.0,31.97611,17.0,West,0,3.4649892,Male
1.939003e+06,2014,48.0,36.088234,17.0,West,0,3.5859668,Male
1.939003e+06,2016,50.0,35.63163,17.0,West,0,3.5732338,Male
1.939003e+06,2018,51.0,35.53,17.0,West,0,3.5703773,Male
1.939031e+06,2010,33.0,11.748617,17.0,West,1,2.4637356,Female
1.939031e+06,2012,35.0,40.176785,17.0,West,1,3.6932893,Female
1.939031e+06,2014,37.0,28.010798,17.0,West,1,3.33259,Female
1.939031e+06,2016,39.0,11.904203,17.0,West,1,2.4768915,Female
1.939031e+06,2018,41.0,13.9,17.0,West,1,2.6318889,Female
1.95417e+06,2010,43.0,17.982126,16.0,Northeast,0,2.8893783,Female
1.95417e+06,2012,45.0,23.764559,16.0,Northeast,0,3.1681952,Female
1.95417e+06,2014,47.0,21.17204,16.0,Northeast,0,3.0526814,Female
1.95417e+06,2016,49.0,20.144016,16.0,Northeast,0,3.0029073,Female
1.95417e+06,2018,51.0,28.19,16.0,Northeast,0,3.3389673,Female
1.956004e+06,2010,45.0,47.933914,17.0,Northeast,0,3.8698232,Female
1.956004e+06,2012,47.0,27.473352,17.0,Northeast,0,3.3132164,Female
1.956004e+06,2014,49.0,53.10706,17.0,Northeast,0,3.9723098,Female
1.956004e+06,2016,51.0,42.58587,17.0,Northeast,0,3.7515225,Female
1.956004e+06,2018,53.0,86.73,17.0,Northeast,0,4.4628,Female
1.956171e+06,2010,38.0,45.115574,16.0,Northeast,0,3.8092275,Female
1.956171e+06,2012,40.0,51.23791,16.0,Northeast,0,3.9364798,Female
1.956171e+06,2014,42.0,59.477406,16.0,Northeast,0,4.0855966,Female
1.956171e+06,2016,44.0,57.84066,16.0,Northeast,0,4.057692,Female
1.956171e+06,2018,46.0,54.0,16.0,Northeast,0,3.988984,Female
1.956172e+06,2010,46.0,61.705112,16.0,Northeast,0,4.122367,Male
1.956172e+06,2012,48.0,31.377918,16.0,Northeast,0,3.4461043,Male
1.956172e+06,2014,50.0,30.030157,16.0,Northeast,0,3.4022021,Male
1.956172e+06,2016,51.0,131.46248,16.0,Northeast,0,4.8787217,Male
1.956172e+06,2018,54.0,35.0,16.0,Northeast,0,3.5553482,Male
1.959174e+06,2010,25.0,17.47372,16.0,North Central,0,2.860698,Male
1.959174e+06,2012,27.0,23.797186,16.0,North Central,0,3.1695673,Male
1.959174e+06,2014,29.0,15.800963,16.0,North Central,0,2.7600708,Male
1.959174e+06,2016,31.0,28.586283,16.0,North Central,0,3.352927,Male
1.959174e+06,2018,33.0,56.12,16.0,North Central,0,4.027492,Male
1.960031e+06,2010,27.0,19.418928,12.0,West,0,2.9662483,Male
1.960031e+06,2012,29.0,22.981468,12.0,West,0,3.1346881,Male
1.960031e+06,2014,31.0,22.327448,12.0,West,0,3.1058168,Male
1.960031e+06,2016,33.0,22.583569,12.0,West,0,3.1172225,Male
1.960031e+06,2018,35.0,23.21,12.0,West,0,3.1445832,Male
1.960183e+06,2010,31.0,26.76872,14.0,West,0,3.287234,Male
1.960183e+06,2012,33.0,41.82997,14.0,West,0,3.733613,Male
1.960183e+06,2014,35.0,54.616375,14.0,West,0,4.000334,Male
1.960183e+06,2016,37.0,67.14335,14.0,West,0,4.20683,Male
1.960183e+06,2018,39.0,74.11,14.0,West,0,4.3055506,Male
1.964003e+06,2010,44.0,25.774014,17.0,South,0,3.2493668,Male
1.964003e+06,2012,46.0,25.831041,17.0,South,0,3.251577,Male
1.964003e+06,2014,48.0,38.742546,17.0,South,0,3.6569383,Male
1.964003e+06,2016,50.0,27.938437,17.0,South,0,3.3300035,Male
1.964003e+06,2018,52.0,28.32,17.0,South,0,3.3435683,Male
1.964179e+06,2010,37.0,21.386242,17.0,South,0,3.0627477,Female
1.964179e+06,2012,39.0,23.2425,17.0,South,0,3.1459825,Female
1.964179e+06,2014,41.0,32.028698,17.0,South,0,3.4666324,Female
1.964179e+06,2016,43.0,22.188787,17.0,South,0,3.0995872,Female
1.964179e+06,2018,45.0,26.54,17.0,South,0,3.2786531,Female
1.967031e+06,2010,29.0,24.790358,16.0,South,0,3.2104547,Male
1.967031e+06,2012,31.0,18.489588,16.0,South,0,2.9172077,Male
1.967031e+06,2014,33.0,26.022667,16.0,South,0,3.2589679,Male
1.967031e+06,2016,35.0,22.08756,16.0,South,0,3.0950146,Male
1.967031e+06,2018,37.0,23.92,16.0,South,0,3.174715,Male
1.967172e+06,2010,27.0,19.021044,16.0,South,0,2.945546,Female
1.967172e+06,2012,29.0,21.752457,16.0,South,0,3.0797267,Female
1.967172e+06,2014,31.0,34.204193,16.0,South,0,3.5323482,Female
1.967172e+06,2016,33.0,29.244253,16.0,South,0,3.375683,Female
1.967172e+06,2018,35.0,74.29,16.0,South,0,4.3079762,Female
1.97503e+06,2010,27.0,21.386242,17.0,North Central,0,3.0627477,Male
1.97503e+06,2012,29.0,48.20344,17.0,West,0,3.8754303,Male
1.97503e+06,2014,31.0,55.605232,17.0,North Central,0,4.018277,Male
1.97503e+06,2016,33.0,68.05439,17.0,North Central,0,4.2203074,Male
1.97503e+06,2018,35.0,79.79,17.0,North Central,0,4.3793983,Male
1.975031e+06,2010,25.0,19.894178,16.0,North Central,0,2.9904273,Female
1.975031e+06,2012,27.0,24.667286,16.0,North Central,0,3.205478,Female
1.975031e+06,2014,29.0,22.108858,16.0,North Central,0,3.0959783,Female
1.975031e+06,2016,31.0,87.59104,16.0,North Central,0,4.4726787,Female
1.975031e+06,2018,33.0,6.41,16.0,South,0,1.8578593,Female
1.98103e+06,2010,31.0,15.694296,16.0,South,0,2.7532973,Male
1.98103e+06,2012,34.0,15.444243,16.0,South,0,2.7372363,Male
1.98103e+06,2014,35.0,23.462038,16.0,South,0,3.1553838,Male
1.98103e+06,2016,37.0,24.314537,16.0,South,0,3.1910744,Male
1.98103e+06,2018,39.0,16.28,16.0,South,0,2.7899375,Male
1.98803e+06,2010,35.0,8.731334,17.0,South,1,2.166918,Female
1.98803e+06,2012,37.0,15.041823,17.0,South,1,2.7108345,Female
1.98803e+06,2014,40.0,12.178608,17.0,South,1,2.499681,Female
1.98803e+06,2016,42.0,12.106656,17.0,South,1,2.4937553,Female
1.98803e+06,2018,43.0,19.1,17.0,South,1,2.9496884,Female
1.988173e+06,2010,37.0,65.263954,17.0,South,0,4.17844,Male
1.988173e+06,2012,39.0,41.666832,17.0,South,0,3.7297053,Male
1.988173e+06,2014,41.0,49.130795,17.0,South,0,3.894486,Male
1.988173e+06,2016,43.0,43.274208,17.0,South,0,3.767557,Male
1.988173e+06,2018,45.0,39.33,17.0,South,0,3.6719875,Male
1.988174e+06,2010,37.0,21.010464,11.0,South,0,3.0450206,Male
1.988174e+06,2012,39.0,30.214163,11.0,South,0,3.408311,Male
1.988174e+06,2014,40.0,31.102291,11.0,South,0,3.4372814,Male
1.988174e+06,2016,42.0,35.95555,11.0,South,0,3.5822835,Male
1.988174e+06,2018,44.0,44.44,11.0,South,0,3.7941399,Male
2.00003e+06,2010,33.0,25.751907,17.0,North Central,1,3.2485087,Female
2.00003e+06,2012,34.0,24.166977,17.0,North Central,1,3.184987,Female
2.00003e+06,2014,37.0,27.5528,17.0,North Central,1,3.3161042,Female
2.00003e+06,2016,39.0,30.00345,17.0,North Central,1,3.4013124,Female
2.00003e+06,2018,40.0,24.07,17.0,North Central,1,3.1809661,Female
2.000171e+06,2010,32.0,29.576012,16.0,North Central,0,3.3869636,Male
2.000171e+06,2012,34.0,35.249855,16.0,North Central,0,3.5624614,Male
2.000171e+06,2014,36.0,28.198162,16.0,North Central,0,3.3392568,Male
2.000171e+06,2016,38.0,38.31412,16.0,North Central,0,3.6458185,Male
2.000171e+06,2018,40.0,33.77,16.0,North Central,0,3.5195727,Male
2.00303e+06,2010,32.0,8.576602,15.0,South,0,2.1490378,Male
2.00303e+06,2012,34.0,17.945776,15.0,South,0,2.8873549,Male
2.00303e+06,2014,36.0,18.372002,15.0,West,0,2.9108279,Male
2.00303e+06,2016,38.0,142.91116,15.0,South,0,4.962223,Male
2.00303e+06,2018,40.0,48.43,15.0,South,0,3.8801196,Male
2.00503e+06,2010,41.0,17.484772,13.0,West,0,2.8613303,Female
2.00503e+06,2012,43.0,23.101109,13.0,West,0,3.1398807,Female
2.00503e+06,2014,45.0,17.96605,13.0,West,0,2.8884838,Female
2.00503e+06,2016,47.0,23.028965,13.0,West,0,3.1367528,Female
2.00503e+06,2018,49.0,26.16,13.0,West,0,3.2642314,Female
2.00618e+06,2010,43.0,17.683714,12.0,North Central,0,2.8726442,Female
2.00618e+06,2012,44.0,8.157171,12.0,North Central,0,2.0988975,Female
2.00618e+06,2014,47.0,18.73632,12.0,North Central,0,2.930464,Female
2.00618e+06,2016,49.0,18.220718,12.0,North Central,0,2.9025593,Female
2.00618e+06,2018,51.0,13.19,12.0,North Central,0,2.579459,Female
2.01203e+06,2010,42.0,53.493237,13.0,South,0,3.9795551,Male
2.01203e+06,2012,44.0,87.52101,13.0,South,0,4.471879,Male
2.01203e+06,2014,46.0,34.412376,13.0,South,0,3.5384164,Male
2.01203e+06,2016,48.0,81.396,13.0,South,0,4.3993263,Male
2.01203e+06,2018,50.0,31.38,13.0,South,0,3.4461708,Male
2.012173e+06,2010,30.0,46.08818,16.0,South,0,3.8305566,Female
2.012173e+06,2012,32.0,31.421421,16.0,South,0,3.44749,Female
2.012173e+06,2014,34.0,35.817596,16.0,South,0,3.5784392,Female
2.012173e+06,2016,36.0,43.32482,16.0,South,0,3.7687256,Female
2.012173e+06,2018,38.0,29.76,16.0,South,0,3.393165,Female
2.01603e+06,2010,30.0,12.754378,17.0,North Central,0,2.5458746,Female
2.01603e+06,2012,33.0,20.534317,17.0,North Central,0,3.0220976,Female
2.01603e+06,2014,35.0,24.888079,17.0,North Central,0,3.2143888,Female
2.01603e+06,2016,37.0,27.088137,17.0,North Central,0,3.2990959,Female
2.01603e+06,2018,39.0,28.46,17.0,North Central,0,3.3484995,Female
2.016031e+06,2010,25.0,6.9961195,12.0,North Central,0,1.9453557,Female
2.016031e+06,2012,27.0,10.539064,12.0,North Central,0,2.3550887,Female
2.016031e+06,2014,29.0,9.003842,12.0,North Central,0,2.1976514,Female
2.016031e+06,2016,31.0,11.843467,12.0,North Central,0,2.4717765,Female
2.016031e+06,2018,33.0,10.29,12.0,North Central,0,2.3311725,Female
2.017004e+06,2010,43.0,13.030686,12.0,North Central,0,2.567307,Male
2.017004e+06,2012,45.0,16.06419,12.0,North Central,0,2.7765925,Male
2.017004e+06,2014,47.0,13.313196,12.0,North Central,0,2.5887558,Male
2.017004e+06,2016,49.0,10.102376,12.0,North Central,0,2.3127706,Male
2.017004e+06,2018,51.0,12.51,12.0,North Central,0,2.5265284,Male
2.01703e+06,2010,41.0,24.558256,13.0,South,0,3.2010481,Male
2.01703e+06,2012,43.0,16.814648,13.0,South,0,2.8222504,Male
2.01703e+06,2014,45.0,18.132595,13.0,South,0,2.897711,Male
2.01703e+06,2016,47.0,18.777462,13.0,South,0,2.9326572,Male
2.01703e+06,2018,49.0,20.0,13.0,South,0,2.9957323,Male
2.017031e+06,2010,27.0,20.723103,10.0,North Central,0,3.031249,Male
2.017031e+06,2012,29.0,7.591607,10.0,North Central,0,2.0270433,Male
2.017031e+06,2014,32.0,17.986868,10.0,North Central,0,2.889642,Male
2.017031e+06,2016,33.0,14.596821,10.0,North Central,0,2.6808038,Male
2.017031e+06,2018,35.0,11.11,10.0,North Central,0,2.4078455,Male
2.017176e+06,2010,46.0,7.5155787,14.0,North Central,0,2.016978,Female
2.017176e+06,2012,48.0,18.565722,14.0,North Central,0,2.9213169,Female
2.017176e+06,2014,50.0,46.257893,14.0,North Central,0,3.834232,Female
2.017176e+06,2016,52.0,11.074148,14.0,North Central,0,2.4046135,Female
2.017176e+06,2018,54.0,9.05,14.0,North Central,0,2.2027647,Female
2.019006e+06,2010,45.0,36.9037,13.0,Northeast,0,3.608312,Female
2.019006e+06,2012,48.0,36.25047,13.0,Northeast,0,3.5904524,Female
2.019006e+06,2014,49.0,49.52634,13.0,Northeast,0,3.9025047,Female
2.019006e+06,2016,52.0,48.254536,13.0,Northeast,0,3.8764899,Female
2.019006e+06,2018,54.0,47.47,13.0,Northeast,0,3.860098,Female
2.01903e+06,2010,41.0,15.849029,14.0,Northeast,0,2.7631083,Female
2.01903e+06,2012,43.0,14.236982,14.0,Northeast,0,2.655843,Female
2.01903e+06,2014,45.0,14.145922,14.0,Northeast,0,2.6494265,Female
2.01903e+06,2016,47.0,14.55633,14.0,Northeast,0,2.678026,Female
2.01903e+06,2018,49.0,18.89,14.0,Northeast,0,2.9386327,Female
2.026171e+06,2010,35.0,19.264196,14.0,South,0,2.9582484,Female
2.026171e+06,2012,37.0,14.117343,14.0,South,0,2.647404,Female
2.026171e+06,2014,40.0,12.511699,14.0,South,0,2.526664,Female
2.026171e+06,2016,42.0,16.752937,14.0,South,0,2.8185737,Female
2.026171e+06,2018,43.0,22.77,14.0,South,0,3.125444,Female
2.02803e+06,2010,43.0,58.04679,17.0,West,0,4.0612493,Female
2.02803e+06,2012,44.0,70.69548,17.0,West,0,4.258382,Female
2.02803e+06,2014,46.0,73.65456,17.0,West,0,4.299386,Female
2.02803e+06,2016,48.0,84.35181,17.0,West,0,4.434996,Female
2.02803e+06,2018,50.0,82.11,17.0,West,0,4.4080596,Female
2.028031e+06,2010,37.0,53.791645,17.0,West,1,3.9851182,Male
2.028031e+06,2012,39.0,40.470444,17.0,West,1,3.700572,Male
2.028031e+06,2014,41.0,50.98361,17.0,West,1,3.9315042,Male
2.028031e+06,2016,43.0,52.718616,17.0,West,1,3.9649687,Male
2.028031e+06,2018,45.0,51.96,17.0,West,1,3.9504743,Male
2.028171e+06,2010,36.0,51.85749,17.0,West,1,3.9484994,Female
2.028171e+06,2012,37.0,39.15442,17.0,West,1,3.6675134,Female
2.028171e+06,2014,40.0,51.150154,17.0,West,1,3.9347656,Female
2.028171e+06,2016,42.0,47.697792,17.0,West,1,3.864885,Female
2.028171e+06,2018,43.0,46.51,17.0,West,1,3.8396673,Female
2.030033e+06,2010,31.0,30.272306,16.0,North Central,0,3.4102333,Female
2.030033e+06,2012,32.0,33.890327,16.0,North Central,0,3.5231297,Female
2.030033e+06,2014,35.0,37.51428,16.0,North Central,0,3.6247215,Female
2.030033e+06,2016,36.0,44.600273,16.0,North Central,0,3.79774,Female
2.030033e+06,2018,38.0,50.65,16.0,South,0,3.9249392,Female
2.030035e+06,2010,28.0,40.352024,16.0,North Central,0,3.6976416,Female
2.030035e+06,2012,30.0,51.8361,16.0,North Central,0,3.9480867,Female
2.030035e+06,2014,33.0,67.88793,16.0,North Central,0,4.2178583,Female
2.030035e+06,2016,34.0,67.41666,16.0,North Central,0,4.210892,Female
2.030035e+06,2018,36.0,255.71,16.0,North Central,0,5.544044,Female
2.030039e+06,2010,25.0,8.963432,17.0,North Central,0,2.1931531,Female
2.030039e+06,2012,27.0,18.163301,17.0,North Central,0,2.899403,Female
2.030039e+06,2014,29.0,25.283625,17.0,North Central,0,3.230157,Female
2.030039e+06,2016,31.0,26.21759,17.0,North Central,0,3.2664306,Female
2.030039e+06,2018,33.0,23.53,17.0,North Central,0,3.1582763,Female
2.030189e+06,2010,38.0,55.924744,16.0,South,0,4.024007,Female
2.030189e+06,2012,40.0,65.18124,16.0,South,0,4.1771717,Female
2.030189e+06,2014,42.0,54.7621,16.0,South,0,4.0029984,Female
2.030189e+06,2016,44.0,50.61311,16.0,South,0,3.9242105,Female
2.030189e+06,2018,46.0,54.05,16.0,South,0,3.9899096,Female
2.030192e+06,2010,31.0,21.109934,16.0,North Central,0,3.0497437,Female
2.030192e+06,2012,32.0,26.048567,16.0,North Central,0,3.2599628,Female
2.030192e+06,2014,35.0,31.091883,16.0,North Central,0,3.4369469,Female
2.030192e+06,2016,37.0,34.86231,16.0,North Central,0,3.5514061,Female
2.030192e+06,2018,39.0,33.86,16.0,North Central,0,3.5222344,Female
2.032034e+06,2010,27.0,56.676304,13.0,South,0,4.0373564,Male
2.032034e+06,2012,29.0,30.420809,13.0,South,0,3.4151268,Male
2.032034e+06,2014,31.0,35.48451,13.0,South,0,3.5690963,Male
2.032034e+06,2016,33.0,34.062622,13.0,South,0,3.5282006,Male
2.032034e+06,2018,35.0,9.04,13.0,South,0,2.2016592,Male
2.032186e+06,2010,26.0,21.795177,15.0,North Central,1,3.0816886,Male
2.032186e+06,2012,28.0,14.236982,15.0,North Central,0,2.655843,Male
2.032186e+06,2014,30.0,31.2272,15.0,North Central,0,3.4412894,Male
2.032186e+06,2016,32.0,21.267628,15.0,North Central,0,3.0571861,Male
2.032186e+06,2018,34.0,26.12,15.0,North Central,0,3.2627013,Male
2.032187e+06,2010,27.0,3.989888,16.0,North Central,0,1.3837632,Female
2.032187e+06,2012,29.0,36.598507,16.0,West,0,3.6000075,Female
2.032187e+06,2014,31.0,31.2272,16.0,West,0,3.4412894,Female
2.032187e+06,2016,33.0,33.09085,16.0,South,0,3.4992568,Female
2.032187e+06,2018,35.0,34.97,16.0,North Central,0,3.5544906,Female
2.03403e+06,2010,39.0,13.627512,12.0,South,0,2.6120906,Female
2.03403e+06,2012,41.0,13.46477,12.0,South,0,2.6000767,Female
2.03403e+06,2014,43.0,9.742886,12.0,South,0,2.2765374,Female
2.03403e+06,2016,45.0,9.252076,12.0,South,0,2.224848,Female
2.03403e+06,2018,47.0,8.84,12.0,South,0,2.179287,Female
2.034031e+06,2010,26.0,26.23821,16.0,South,0,3.2672167,Male
2.034031e+06,2012,28.0,26.625006,16.0,South,0,3.2818508,Male
2.034031e+06,2014,29.0,30.144655,16.0,South,0,3.4060075,Male
2.034031e+06,2016,32.0,34.59912,16.0,South,0,3.5438282,Male
2.034031e+06,2018,34.0,37.34,16.0,South,0,3.6200652,Male
2.034177e+06,2010,45.0,28.990238,11.0,South,0,3.366959,Male
2.034177e+06,2012,48.0,32.18276,11.0,South,0,3.4714308,Male
2.034177e+06,2014,49.0,38.981956,11.0,South,0,3.6630988,Male
2.034177e+06,2016,51.0,44.893826,11.0,South,0,3.8043003,Male
2.034177e+06,2018,54.0,45.0,11.0,South,0,3.8066626,Male
2.046031e+06,2010,30.0,24.027746,17.0,South,0,3.1792092,Female
2.046031e+06,2012,32.0,16.477486,17.0,South,0,2.801995,Female
2.046031e+06,2014,35.0,17.580914,17.0,West,0,2.866814,Female
2.046031e+06,2016,37.0,145.99857,17.0,West,0,4.983597,Female
2.046031e+06,2018,38.0,24.7,17.0,South,0,3.2068033,Female
2.051174e+06,2010,36.0,15.406936,14.0,South,0,2.7348177,Female
2.051174e+06,2012,38.0,15.966303,14.0,South,0,2.7704804,Female
2.051174e+06,2014,41.0,21.53636,14.0,South,0,3.0697427,Female
2.051174e+06,2016,42.0,30.610807,14.0,South,0,3.421353,Female
2.051174e+06,2018,44.0,17.79,14.0,South,0,2.8786366,Female
2.053031e+06,2010,26.0,21.673603,12.0,West,0,3.076095,Male
2.053031e+06,2012,28.0,25.015324,12.0,West,0,3.2194886,Male
2.053031e+06,2014,30.0,29.33275,12.0,West,0,3.3787045,Male
2.053031e+06,2016,32.0,25.104101,12.0,West,0,3.2230313,Male
2.053031e+06,2018,34.0,31.0,12.0,West,0,3.4339871,Male
2.055004e+06,2010,45.0,20.336271,16.0,Northeast,1,3.012406,Male
2.055004e+06,2012,47.0,26.070318,16.0,Northeast,1,3.2607975,Male
2.055004e+06,2014,49.0,25.325258,16.0,Northeast,1,3.2318022,Male
2.055004e+06,2016,51.0,29.527687,16.0,Northeast,1,3.3853283,Male
2.055004e+06,2018,53.0,30.77,16.0,Northeast,1,3.4265401,Male
2.056031e+06,2010,41.0,6.156143,11.0,North Central,0,1.8174505,Female
2.056031e+06,2012,43.0,9.146908,11.0,North Central,0,2.2134159,Female
2.056031e+06,2014,45.0,8.004572,11.0,North Central,0,2.0800128,Female
2.056031e+06,2016,47.0,7.0250998,11.0,North Central,1,1.9494895,Female
2.056031e+06,2018,49.0,8.01,11.0,North Central,1,2.0806909,Female
2.056032e+06,2010,29.0,35.32322,16.0,North Central,0,3.5645406,Female
2.056032e+06,2012,30.0,42.167137,16.0,North Central,0,3.7416413,Female
2.056032e+06,2014,32.0,33.267376,16.0,North Central,0,3.5045772,Female
2.056032e+06,2016,35.0,32.09883,16.0,North Central,0,3.4688196,Female
2.056032e+06,2018,36.0,37.1,16.0,North Central,0,3.613617,Female
2.056033e+06,2010,26.0,16.578482,17.0,North Central,0,2.8081055,Female
2.056033e+06,2012,28.0,25.591764,17.0,North Central,0,3.2422707,Female
2.056033e+06,2014,30.0,28.260616,17.0,North Central,1,3.3414693,Female
2.056033e+06,2016,32.0,52.718616,17.0,North Central,0,3.9649687,Female
2.056033e+06,2018,34.0,50.48,17.0,North Central,0,3.9215772,Female
2.05903e+06,2010,35.0,65.319214,17.0,South,0,4.179286,Male
2.05903e+06,2012,37.0,89.11981,17.0,South,0,4.4899817,Male
2.05903e+06,2014,39.0,144.50908,17.0,South,0,4.9733424,Male
2.05903e+06,2016,41.0,145.93784,17.0,South,0,4.9831805,Male
2.05903e+06,2018,43.0,155.24,17.0,South,0,5.0449724,Male
2.059176e+06,2010,36.0,13.793297,14.0,South,0,2.6241827,Female
2.059176e+06,2012,38.0,11.093752,14.0,South,0,2.406382,Female
2.059176e+06,2014,40.0,26.022667,14.0,South,0,3.2589679,Female
2.059176e+06,2016,42.0,16.87441,14.0,South,0,2.8257983,Female
2.059176e+06,2018,44.0,8.85,14.0,South,0,2.1804175,Female
2.060004e+06,2010,44.0,50.674892,16.0,South,0,3.9254305,Female
2.060004e+06,2012,46.0,46.963554,16.0,South,0,3.849372,Female
2.060004e+06,2014,48.0,64.0678,16.0,South,0,4.159942,Female
2.060004e+06,2016,50.0,50.78519,16.0,South,0,3.9276047,Female
2.060004e+06,2018,52.0,60.0,16.0,South,0,4.0943446,Female
2.061172e+06,2010,40.0,56.698406,17.0,South,1,4.037746,Female
2.061172e+06,2012,42.0,35.76104,17.0,South,1,3.576859,Female
2.061172e+06,2014,44.0,35.536552,17.0,South,1,3.570562,Female
2.061172e+06,2016,46.0,38.162285,17.0,South,1,3.6418476,Female
2.061172e+06,2018,48.0,45.4,17.0,South,1,3.8155122,Female
2.061176e+06,2010,27.0,12.776484,16.0,South,0,2.5476062,Female
2.061176e+06,2012,29.0,27.745258,16.0,South,0,3.323065,Female
2.061176e+06,2014,31.0,25.523031,16.0,South,0,3.2395813,Female
2.061176e+06,2016,33.0,32.250675,16.0,South,0,3.4735389,Female
2.061176e+06,2018,35.0,38.27,16.0,South,0,3.6446662,Female
2.061181e+06,2010,44.0,23.13251,14.0,South,1,3.141239,Female
2.061181e+06,2012,46.0,23.52528,14.0,South,1,3.1580756,Female
2.061181e+06,2014,48.0,22.067223,14.0,South,1,3.0940933,Female
2.061181e+06,2016,50.0,32.827663,14.0,South,1,3.4912715,Female
2.061181e+06,2018,52.0,24.25,14.0,South,0,3.1884167,Female
2.062031e+06,2010,32.0,34.00799,11.0,North Central,0,3.5265956,Male
2.062031e+06,2012,34.0,31.464928,11.0,North Central,1,3.4488735,Male
2.062031e+06,2014,36.0,35.71351,11.0,North Central,1,3.575529,Male
2.062031e+06,2016,38.0,33.47551,11.0,North Central,1,3.5108142,Male
2.062031e+06,2018,40.0,32.8,11.0,North Central,1,3.4904284,Male
2.062032e+06,2010,32.0,15.174836,12.0,North Central,1,2.7196386,Female
2.062032e+06,2012,34.0,10.125769,12.0,North Central,0,2.3150835,Female
2.062032e+06,2014,36.0,10.221704,12.0,North Central,0,2.3245132,Female
2.062032e+06,2016,38.0,15.356017,12.0,North Central,0,2.7315073,Female
2.062032e+06,2018,40.0,20.51,12.0,North Central,0,3.0209126,Female
2.062033e+06,2010,30.0,15.837976,12.0,North Central,0,2.7624106,Female
2.062033e+06,2012,32.0,6.7215085,12.0,North Central,0,1.9053127,Female
2.062033e+06,2014,34.0,8.57707,12.0,North Central,0,2.1490924,Female
2.062033e+06,2016,36.0,17.350174,12.0,North Central,0,2.8536026,Female
2.062033e+06,2018,38.0,12.83,12.0,North Central,0,2.5517862,Female
2.062035e+06,2010,26.0,15.362726,16.0,North Central,0,2.731944,Female
2.062035e+06,2012,28.0,15.172338,16.0,North Central,0,2.7194738,Female
2.062035e+06,2014,30.0,15.998735,16.0,North Central,0,2.7725096,Female
2.062035e+06,2016,32.0,17.228703,16.0,North Central,0,2.8465767,Female
2.062035e+06,2018,34.0,29.63,16.0,North Central,0,3.3887873,Female
2.062191e+06,2010,26.0,17.374249,17.0,North Central,0,2.854989,Female
2.062191e+06,2012,28.0,17.260574,17.0,North Central,0,2.848425,Female
2.062191e+06,2014,30.0,26.022667,17.0,North Central,0,3.2589679,Female
2.062191e+06,2016,32.0,35.044514,17.0,North Central,0,3.5566192,Female
2.062191e+06,2018,34.0,32.68,17.0,North Central,0,3.4867632,Female
2.062193e+06,2010,27.0,18.545795,14.0,North Central,0,2.920243,Male
2.062193e+06,2012,28.0,16.29259,14.0,North Central,0,2.7907104,Male
2.062193e+06,2014,31.0,17.48723,14.0,North Central,0,2.861471,Male
2.062193e+06,2016,33.0,19.80997,14.0,North Central,0,2.9861853,Male
2.062193e+06,2018,35.0,18.82,14.0,North Central,0,2.93492,Male
2.06703e+06,2010,38.0,56.864193,17.0,North Central,0,4.0406656,Male
2.06703e+06,2012,40.0,67.48699,17.0,North Central,0,4.211935,Male
2.06703e+06,2014,42.0,75.07019,17.0,North Central,0,4.3184237,Male
2.06703e+06,2016,44.0,70.57492,17.0,North Central,0,4.256675,Male
2.06703e+06,2018,46.0,66.79,17.0,North Central,0,4.2015533,Male
2.067189e+06,2010,36.0,17.341091,13.0,North Central,0,2.8530788,Female
2.067189e+06,2012,38.0,19.4902,13.0,North Central,0,2.9699118,Female
2.067189e+06,2014,40.0,16.685734,13.0,North Central,0,2.814554,Female
2.067189e+06,2016,42.0,17.198334,13.0,North Central,0,2.8448124,Female
2.067189e+06,2018,45.0,18.0,13.0,North Central,0,2.8903718,Female
2.06903e+06,2010,37.0,15.362726,14.0,South,0,2.731944,Female
2.06903e+06,2012,39.0,19.424944,14.0,South,0,2.966558,Female
