ID,year,age,wagerate,schooling,region,union,lwage,gender,female
2.017004e+06,2010,43.0,13.030686,12.0,North Central,0,2.567307,Male,0.0
2.017004e+06,2012,45.0,16.06419,12.0,North Central,0,2.7765925,Male,0.0
2.01703e+06,2010,41.0,24.558256,13.0,South,0,3.2010481,Male,0.0
2.01703e+06,2012,43.0,16.814648,13.0,South,0,2.8222504,Male,0.0
2.017031e+06,2010,27.0,20.723103,10.0,North Central,0,3.031249,Male,0.0
2.017031e+06,2012,29.0,7.591607,10.0,North Central,0,2.0270433,Male,0.0
2.017176e+06,2010,46.0,7.5155787,14.0,North Central,0,2.016978,Female,1.0
2.017176e+06,2012,48.0,18.565722,14.0,North Central,0,2.9213169,Female,1.0
2.019006e+06,2010,45.0,36.9037,13.0,Northeast,0,3.608312,Female,1.0
2.019006e+06,2012,48.0,36.25047,13.0,Northeast,0,3.5904524,Female,1.0
2.01903e+06,2010,41.0,15.849029,14.0,Northeast,0,2.7631083,Female,1.0
2.01903e+06,2012,43.0,14.236982,14.0,Northeast,0,2.655843,Female,1.0
2.026171e+06,2010,35.0,19.264196,14.0,South,0,2.9582484,Female,1.0
2.026171e+06,2012,37.0,14.117343,14.0,South,0,2.647404,Female,1.0
2.02803e+06,2010,43.0,58.04679,17.0,West,0,4.0612493,Female,1.0
2.02803e+06,2012,44.0,70.69548,17.0,West,0,4.258382,Female,1.0
2.028031e+06,2010,37.0,53.791645,17.0,West,1,3.9851182,Male,0.0
2.028031e+06,2012,39.0,40.470444,17.0,West,1,3.700572,Male,0.0
2.028171e+06,2010,36.0,51.85749,17.0,West,1,3.9484994,Female,1.0
2.028171e+06,2012,37.0,39.15442,17.0,West,1,3.6675134,Female,1.0
2.030033e+06,2010,31.0,30.272306,16.0,North Central,0,3.4102333,Female,1.0
2.030033e+06,2012,32.0,33.890327,16.0,North Central,0,3.5231297,Female,1.0
2.030035e+06,2010,28.0,40.352024,16.0,North Central,0,3.6976416,Female,1.0
2.030035e+06,2012,30.0,51.8361,16.0,North Central,0,3.9480867,Female,1.0
2.030039e+06,2010,25.0,8.963432,17.0,North Central,0,2.1931531,Female,1.0
2.030039e+06,2012,27.0,18.163301,17.0,North Central,0,2.899403,Female,1.0
2.030189e+06,2010,38.0,55.924744,16.0,South,0,4.024007,Female,1.0
2.030189e+06,2012,40.0,65.18124,16.0,South,0,4.1771717,Female,1.0
2.030192e+06,2010,31.0,21.109934,16.0,North Central,0,3.0497437,Female,1.0
2.030192e+06,2012,32.0,26.048567,16.0,North Central,0,3.2599628,Female,1.0
2.032034e+06,2010,27.0,56.676304,13.0,South,0,4.0373564,Male,0.0
2.032034e+06,2012,29.0,30.420809,13.0,South,0,3.4151268,Male,0.0
2.032186e+06,2010,26.0,21.795177,15.0,North Central,1,3.0816886,Male,0.0
2.032186e+06,2012,28.0,14.236982,15.0,North Central,0,2.655843,Male,0.0
2.032187e+06,2010,27.0,3.989888,16.0,North Central,0,1.3837632,Female,1.0
2.032187e+06,2012,29.0,36.598507,16.0,West,0,3.6000075,Female,1.0
2.03403e+06,2010,39.0,13.627512,12.0,South,0,2.6120906,Female,1.0
2.03403e+06,2012,41.0,13.46477,12.0,South,0,2.6000767,Female,1.0
2.034031e+06,2010,26.0,26.23821,16.0,South,0,3.2672167,Male,0.0
2.034031e+06,2012,28.0,26.625006,16.0,South,0,3.2818508,Male,0.0
2.034177e+06,2010,45.0,28.990238,11.0,South,0,3.366959,Male,0.0
2.034177e+06,2012,48.0,32.18276,11.0,South,0,3.4714308,Male,0.0
2.046031e+06,2010,30.0,24.027746,17.0,South,0,3.1792092,Female,1.0
2.046031e+06,2012,32.0,16.477486,17.0,South,0,2.801995,Female,1.0
2.051174e+06,2010,36.0,15.406936,14.0,South,0,2.7348177,Female,1.0
2.051174e+06,2012,38.0,15.966303,14.0,South,0,2.7704804,Female,1.0
2.053031e+06,2010,26.0,21.673603,12.0,West,0,3.076095,Male,0.0
2.053031e+06,2012,28.0,25.015324,12.0,West,0,3.2194886,Male,0.0
2.055004e+06,2010,45.0,20.336271,16.0,Northeast,1,3.012406,Male,0.0
2.055004e+06,2012,47.0,26.070318,16.0,Northeast,1,3.2607975,Male,0.0
2.056031e+06,2010,41.0,6.156143,11.0,North Central,0,1.8174505,Female,1.0
2.056031e+06,2012,43.0,9.146908,11.0,North Central,0,2.2134159,Female,1.0
2.056032e+06,2010,29.0,35.32322,16.0,North Central,0,3.5645406,Female,1.0
2.056032e+06,2012,30.0,42.167137,16.0,North Central,0,3.7416413,Female,1.0
2.056033e+06,2010,26.0,16.578482,17.0,North Central,0,2.8081055,Female,1.0
2.056033e+06,2012,28.0,25.591764,17.0,North Central,0,3.2422707,Female,1.0
2.05903e+06,2010,35.0,65.319214,17.0,South,0,4.179286,Male,0.0
2.05903e+06,2012,37.0,89.11981,17.0,South,0,4.4899817,Male,0.0
2.059176e+06,2010,36.0,13.793297,14.0,South,0,2.6241827,Female,1.0
2.059176e+06,2012,38.0,11.093752,14.0,South,0,2.406382,Female,1.0
2.060004e+06,2010,44.0,50.674892,16.0,South,0,3.9254305,Female,1.0
2.060004e+06,2012,46.0,46.963554,16.0,South,0,3.849372,Female,1.0
2.061172e+06,2010,40.0,56.698406,17.0,South,1,4.037746,Female,1.0
2.061172e+06,2012,42.0,35.76104,17.0,South,1,3.576859,Female,1.0
2.061176e+06,2010,27.0,12.776484,16.0,South,0,2.5476062,Female,1.0
2.061176e+06,2012,29.0,27.745258,16.0,South,0,3.323065,Female,1.0
2.061181e+06,2010,44.0,23.13251,14.0,South,1,3.141239,Female,1.0
2.061181e+06,2012,46.0,23.52528,14.0,South,1,3.1580756,Female,1.0
2.062031e+06,2010,32.0,34.00799,11.0,North Central,0,3.5265956,Male,0.0
2.062031e+06,2012,34.0,31.464928,11.0,North Central,1,3.4488735,Male,0.0
2.062032e+06,2010,32.0,15.174836,12.0,North Central,1,2.7196386,Female,1.0
2.062032e+06,2012,34.0,10.125769,12.0,North Central,0,2.3150835,Female,1.0
2.062033e+06,2010,30.0,15.837976,12.0,North Central,0,2.7624106,Female,1.0
2.062033e+06,2012,32.0,6.7215085,12.0,North Central,0,1.9053127,Female,1.0
2.062035e+06,2010,26.0,15.362726,16.0,North Central,0,2.731944,Female,1.0
2.062035e+06,2012,28.0,15.172338,16.0,North Central,0,2.7194738,Female,1.0
2.062191e+06,2010,26.0,17.374249,17.0,North Central,0,2.854989,Female,1.0
2.062191e+06,2012,28.0,17.260574,17.0,North Central,0,2.848425,Female,1.0
2.062193e+06,2010,27.0,18.545795,14.0,North Central,0,2.920243,Male,0.0
2.062193e+06,2012,28.0,16.29259,14.0,North Central,0,2.7907104,Male,0.0
2.06703e+06,2010,38.0,56.864193,17.0,North Central,0,4.0406656,Male,0.0
2.06703e+06,2012,40.0,67.48699,17.0,North Central,0,4.211935,Male,0.0
2.067189e+06,2010,36.0,17.341091,13.0,North Central,0,2.8530788,Female,1.0
2.067189e+06,2012,38.0,19.4902,13.0,North Central,0,2.9699118,Female,1.0
2.06903e+06,2010,37.0,15.362726,14.0,South,0,2.731944,Female,1.0
2.06903e+06,2012,39.0,19.424944,14.0,South,0,2.966558,Female,1.0
2.073172e+06,2010,30.0,10.95285,12.0,South,0,2.3935997,Male,0.0
2.073172e+06,2012,32.0,21.752457,12.0,South,0,3.0797267,Male,0.0
2.10603e+06,2010,42.0,17.296883,13.0,South,0,2.8505263,Male,0.0
2.10603e+06,2012,44.0,21.643694,13.0,South,0,3.0747142,Male,0.0
2.108031e+06,2010,25.0,11.439153,12.0,North Central,0,2.437042,Female,1.0
2.108031e+06,2012,27.0,10.984991,12.0,North Central,0,2.39653,Female,1.0
2.119032e+06,2010,38.0,18.645267,15.0,North Central,0,2.9255924,Male,0.0
2.119032e+06,2012,40.0,15.074451,15.0,North Central,0,2.7130013,Male,0.0
2.119034e+06,2010,37.0,19.352615,13.0,North Central,0,2.9628277,Male,0.0
2.119034e+06,2012,39.0,18.554844,13.0,North Central,1,2.9207308,Male,0.0
2.119039e+06,2010,27.0,16.799528,17.0,North Central,0,2.8213508,Male,0.0
2.119039e+06,2012,29.0,18.554844,17.0,North Central,0,2.9207308,Male,0.0
2.119202e+06,2010,42.0,11.693356,14.0,North Central,0,2.4590209,Female,1.0
2.119202e+06,2012,44.0,12.616425,14.0,North Central,0,2.5349996,Female,1.0
2.124171e+06,2010,42.0,60.069363,16.0,South,0,4.0955,Male,0.0
2.124171e+06,2012,44.0,8.0810375,16.0,South,0,2.0895202,Male,0.0
2.127005e+06,2010,45.0,10.157083,12.0,South,0,2.3181713,Female,1.0
2.127005e+06,2012,47.0,20.8171,12.0,South,0,3.0357747,Female,1.0
2.129031e+06,2010,27.0,30.968605,12.0,West,0,3.4329739,Male,0.0
2.129031e+06,2012,29.0,13.3233795,12.0,West,0,2.5895205,Male,0.0
2.129186e+06,2010,42.0,18.324749,15.0,South,0,2.9082525,Male,0.0
2.129186e+06,2012,43.0,19.261799,15.0,South,0,2.9581237,Male,0.0
2.13003e+06,2010,32.0,63.31875,16.0,South,0,4.1481814,Male,0.0
2.13003e+06,2012,34.0,63.636806,16.0,South,0,4.153192,Male,0.0
2.133031e+06,2010,36.0,49.547558,17.0,South,0,3.902933,Male,0.0
2.133031e+06,2012,37.0,45.17985,17.0,South,0,3.8106513,Male,0.0
2.133032e+06,2010,35.0,21.52992,17.0,Northeast,0,3.0694437,Female,1.0
2.133032e+06,2012,37.0,23.046728,17.0,Northeast,0,3.137524,Female,1.0
2.133035e+06,2010,27.0,18.5679,16.0,South,0,2.9214342,Male,0.0
2.133035e+06,2012,29.0,37.4251,16.0,South,0,3.6223416,Male,0.0
2.133176e+06,2010,33.0,19.695236,14.0,South,0,2.9803767,Male,0.0
2.133176e+06,2012,35.0,47.289837,14.0,South,0,3.8562953,Male,0.0
2.133178e+06,2010,34.0,15.583774,16.0,South,0,2.7462301,Female,1.0
2.133178e+06,2012,36.0,32.084873,16.0,South,0,3.4683847,Female,1.0
2.13318e+06,2010,36.0,56.41105,16.0,South,0,4.0326653,Male,0.0
2.13318e+06,2012,38.0,56.937054,16.0,South,0,4.0419464,Male,0.0
2.133181e+06,2010,34.0,76.84679,17.0,Northeast,0,4.3418136,Male,0.0
2.133181e+06,2012,36.0,94.0685,17.0,Northeast,0,4.544023,Male,0.0
2.137031e+06,2010,34.0,28.172367,14.0,South,0,3.3383417,Female,1.0
2.137031e+06,2012,36.0,26.744644,14.0,South,0,3.2863343,Female,1.0
2.137178e+06,2010,31.0,24.690886,12.0,South,0,3.2064342,Male,0.0
2.137178e+06,2012,33.0,27.19057,12.0,South,0,3.3028703,Male,0.0
2.146178e+06,2010,34.0,30.681244,10.0,West,1,3.4236515,Male,0.0
2.146178e+06,2012,36.0,30.594828,10.0,West,1,3.420831,Male,0.0
2.15103e+06,2010,38.0,18.910522,16.0,Northeast,1,2.9397185,Female,1.0
2.15103e+06,2012,40.0,23.079355,16.0,Northeast,1,3.1389384,Female,1.0
2.151034e+06,2010,31.0,42.717224,16.0,Northeast,1,3.7546022,Male,0.0
2.151034e+06,2012,33.0,46.47412,16.0,Northeast,1,3.8388956,Male,0.0
2.151036e+06,2010,28.0,8.897119,17.0,Northeast,0,2.1857274,Female,1.0
2.151036e+06,2012,30.0,19.457571,17.0,Northeast,1,2.9682362,Female,1.0
2.151182e+06,2010,31.0,32.118046,17.0,Northeast,1,3.469418,Female,1.0
2.151182e+06,2012,33.0,31.617195,17.0,Northeast,1,3.453701,Female,1.0
2.151184e+06,2010,37.0,16.257965,14.0,Northeast,0,2.788583,Male,0.0
2.151184e+06,2012,39.0,18.304691,14.0,Northeast,0,2.9071574,Male,0.0
2.151188e+06,2010,43.0,57.51628,16.0,Northeast,0,4.052068,Female,1.0
2.151188e+06,2012,44.0,82.84422,16.0,Northeast,0,4.416962,Female,1.0
2.16418e+06,2010,40.0,34.626923,16.0,West,0,3.5446315,Male,0.0
2.16418e+06,2012,41.0,35.29336,16.0,West,0,3.563695,Male,0.0
2.164181e+06,2010,34.0,35.47795,16.0,West,0,3.5689113,Male,0.0
2.164181e+06,2012,36.0,47.20283,16.0,North Central,0,3.8544538,Male,0.0
2.164183e+06,2010,32.0,18.645267,14.0,West,0,2.9255924,Female,1.0
2.164183e+06,2012,34.0,23.742805,14.0,West,0,3.1672795,Female,1.0
2.16603e+06,2010,32.0,24.668781,16.0,North Central,0,3.2055385,Female,1.0
2.16603e+06,2012,34.0,28.95252,16.0,North Central,0,3.3656573,Female,1.0
2.166171e+06,2010,35.0,18.5679,16.0,North Central,1,2.9214342,Male,0.0
2.166171e+06,2012,37.0,21.143387,16.0,North Central,1,3.0513272,Male,0.0
2.170173e+06,2010,27.0,51.128036,16.0,South,0,3.934333,Male,0.0
2.170173e+06,2012,29.0,26.168203,16.0,South,0,3.264545,Male,0.0
2.18103e+06,2010,37.0,40.52886,17.0,South,0,3.7020142,Female,1.0
2.18103e+06,2012,39.0,39.915756,17.0,South,0,3.6867712,Female,1.0
2.181035e+06,2010,28.0,29.222338,14.0,South,0,3.3749335,Female,1.0
2.181035e+06,2012,30.0,28.756748,14.0,South,0,3.3588724,Female,1.0
2.186175e+06,2010,28.0,26.116634,16.0,North Central,0,3.2625725,Female,1.0
2.186175e+06,2012,30.0,31.910852,16.0,North Central,0,3.4629462,Female,1.0
2.186176e+06,2010,28.0,22.193062,16.0,North Central,0,3.0997796,Male,0.0
2.186176e+06,2012,30.0,22.481163,16.0,North Central,0,3.1126778,Male,0.0
2.19103e+06,2010,36.0,22.789886,12.0,South,0,3.1263168,Female,1.0
2.19103e+06,2012,38.0,31.74771,12.0,South,0,3.4578207,Female,1.0
2.191185e+06,2010,32.0,16.921104,14.0,South,0,2.8285615,Female,1.0
2.191185e+06,2012,33.0,14.933061,14.0,South,0,2.7035775,Female,1.0
2.191188e+06,2010,32.0,50.851727,16.0,South,0,3.928914,Female,1.0
2.191188e+06,2012,34.0,9.505823,16.0,South,0,2.2519045,Female,1.0
2.19203e+06,2010,41.0,46.861843,12.0,South,0,3.8472037,Male,0.0
2.19203e+06,2012,44.0,46.397987,12.0,South,0,3.8372562,Male,0.0
2.192173e+06,2010,41.0,27.011873,12.0,South,0,3.2962766,Female,1.0
2.192173e+06,2012,43.0,26.96217,12.0,South,0,3.2944348,Female,1.0
2.194031e+06,2010,40.0,28.216578,14.0,North Central,0,3.3399096,Male,0.0
2.194031e+06,2012,42.0,27.908401,14.0,North Central,0,3.3289278,Male,0.0
2.195177e+06,2010,30.0,24.293001,17.0,West,0,3.1901884,Female,1.0
2.195177e+06,2012,32.0,24.678162,17.0,West,0,3.2059188,Female,1.0
2.198031e+06,2010,26.0,30.769663,16.0,West,0,3.4265292,Male,0.0
2.198031e+06,2012,28.0,33.56404,16.0,West,0,3.5134554,Male,0.0
2.198032e+06,2010,25.0,17.70582,14.0,West,0,2.8738935,Female,1.0
2.198032e+06,2012,27.0,13.356008,14.0,West,0,2.5919664,Female,1.0
2.201003e+06,2010,45.0,24.757198,11.0,West,0,3.2091162,Male,0.0
2.201003e+06,2012,46.0,21.469673,11.0,West,0,3.0666413,Male,0.0
2.201174e+06,2010,39.0,34.37272,15.0,West,1,3.5372632,Male,0.0
2.201174e+06,2012,41.0,33.183372,15.0,West,1,3.502049,Male,0.0
2.212003e+06,2010,44.0,20.059963,17.0,South,0,2.998726,Male,0.0
2.212003e+06,2012,45.0,19.40319,17.0,South,0,2.9654374,Male,0.0
2.22419e+06,2010,39.0,28.702877,14.0,West,0,3.3569973,Male,0.0
2.22419e+06,2012,41.0,26.037691,14.0,West,0,3.259545,Male,0.0
2.22503e+06,2010,32.0,36.251614,17.0,West,1,3.590484,Male,0.0
2.22503e+06,2012,34.0,63.12563,17.0,West,1,4.145127,Male,0.0
2.225032e+06,2010,29.0,15.639034,16.0,West,0,2.74977,Male,0.0
2.225032e+06,2012,31.0,27.299334,16.0,West,0,3.3068624,Male,0.0
2.22518e+06,2010,30.0,102.51028,14.0,West,0,4.629963,Male,0.0
2.22518e+06,2012,33.0,16.1512,14.0,West,0,2.7819943,Male,0.0
2.22903e+06,2010,31.0,52.089592,17.0,Northeast,0,3.9529653,Female,1.0
2.22903e+06,2012,33.0,54.38114,17.0,Northeast,0,3.9960175,Female,1.0
2.229031e+06,2010,30.0,38.893116,17.0,Northeast,1,3.6608174,Female,1.0
2.229031e+06,2012,32.0,36.087326,17.0,Northeast,1,3.5859418,Female,1.0
2.229172e+06,2010,36.0,61.14144,16.0,Northeast,1,4.1131897,Male,0.0
2.229172e+06,2012,38.0,68.29184,16.0,Northeast,1,4.22379,Male,0.0
2.237004e+06,2010,44.0,74.757904,16.0,Northeast,0,4.3142548,Male,0.0
2.237004e+06,2012,46.0,70.69548,16.0,Northeast,0,4.258382,Male,0.0
2.237171e+06,2010,42.0,50.14438,16.0,Northeast,1,3.9149065,Female,1.0
2.237171e+06,2012,44.0,45.09284,16.0,Northeast,1,3.8087234,Female,1.0
2.237172e+06,2010,45.0,25.939796,17.0,Northeast,0,3.2557783,Female,1.0
2.237172e+06,2012,47.0,28.930767,17.0,Northeast,0,3.3649056,Female,1.0
2.243003e+06,2010,46.0,57.56049,14.0,West,0,4.0528364,Male,0.0
2.243003e+06,2012,48.0,59.48209,14.0,West,0,4.0856752,Male,0.0
2.244031e+06,2010,26.0,15.970604,17.0,North Central,1,2.7707498,Male,0.0
2.244031e+06,2012,28.0,18.185053,17.0,North Central,1,2.9006,Male,0.0
2.248002e+06,2010,43.0,28.691826,12.0,West,1,3.3566122,Female,1.0
2.248002e+06,2012,45.0,20.871483,12.0,West,1,3.0383837,Female,1.0
2.248031e+06,2010,36.0,29.973896,12.0,West,0,3.400327,Male,0.0
2.248031e+06,2012,38.0,31.334412,12.0,West,0,3.444717,Male,0.0
2.248032e+06,2010,33.0,17.031628,14.0,West,0,2.835072,Female,1.0
2.248032e+06,2012,35.0,14.650279,14.0,West,0,2.6844594,Female,1.0
2.248172e+06,2010,36.0,22.03833,14.0,West,0,3.0927832,Female,1.0
2.248172e+06,2012,38.0,29.89875,14.0,West,0,3.3978167,Female,1.0
2.25003e+06,2010,39.0,32.471718,12.0,North Central,0,3.4803696,Male,0.0
2.25003e+06,2012,41.0,35.69578,12.0,North Central,0,3.5750325,Male,0.0
2.250031e+06,2010,34.0,28.492886,12.0,North Central,0,3.3496544,Female,1.0
2.250031e+06,2012,36.0,31.725958,12.0,North Central,0,3.4571352,Female,1.0
2.250037e+06,2010,29.0,42.573544,17.0,North Central,0,3.751233,Male,0.0
2.250037e+06,2012,31.0,38.577984,17.0,North Central,0,3.6526818,Male,0.0
2.25004e+06,2010,28.0,6.5650787,15.0,North Central,0,1.8817645,Male,0.0
2.25004e+06,2012,30.0,13.899819,15.0,North Central,1,2.6318758,Male,0.0
2.250188e+06,2010,33.0,29.564959,15.0,South,0,3.3865898,Male,0.0
2.250188e+06,2012,35.0,35.80454,15.0,South,0,3.5780747,Male,0.0
2.25019e+06,2010,33.0,10.245502,14.0,North Central,1,2.3268387,Male,0.0
2.25019e+06,2012,35.0,17.401964,14.0,North Central,0,2.856583,Male,0.0
2.251031e+06,2010,34.0,110.52322,16.0,North Central,0,4.7052255,Male,0.0
2.251031e+06,2012,36.0,126.52316,16.0,North Central,0,4.8404255,Male,0.0
2.251034e+06,2010,33.0,28.393414,17.0,South,0,3.3461573,Female,1.0
2.251034e+06,2012,35.0,27.82139,17.0,West,0,3.3258052,Female,1.0
2.251177e+06,2010,30.0,26.271368,16.0,South,0,3.2684796,Male,0.0
2.251177e+06,2012,32.0,40.894615,16.0,West,0,3.7109983,Male,0.0
2.252003e+06,2010,45.0,29.75285,17.0,South,0,3.392925,Female,1.0
2.252003e+06,2012,47.0,36.06557,17.0,South,0,3.5853386,Female,1.0
2.252031e+06,2010,27.0,15.694296,16.0,South,0,2.7532973,Female,1.0
2.252031e+06,2012,29.0,17.456345,16.0,South,0,2.859703,Female,1.0
2.25303e+06,2010,34.0,32.814342,16.0,South,0,3.4908657,Female,1.0
2.25303e+06,2012,36.0,40.242043,16.0,South,0,3.6949122,Female,1.0
2.253032e+06,2010,29.0,21.85044,14.0,South,0,3.0842211,Male,0.0
2.253032e+06,2012,30.0,23.786312,14.0,South,0,3.1691103,Male,0.0
2.253172e+06,2010,28.0,18.181068,15.0,South,0,2.9003808,Female,1.0
2.253172e+06,2012,30.0,12.355394,15.0,South,0,2.5140927,Female,1.0
2.25503e+06,2010,37.0,59.98095,16.0,North Central,0,4.094027,Male,0.0
2.25503e+06,2012,38.0,48.23607,16.0,North Central,0,3.876107,Male,0.0
2.260004e+06,2010,45.0,36.4174,13.0,North Central,0,3.5950468,Male,0.0
2.260004e+06,2012,47.0,28.876385,13.0,North Central,0,3.3630242,Male,0.0
2.260174e+06,2010,27.0,11.052321,15.0,North Central,0,2.4026406,Female,1.0
2.260174e+06,2012,29.0,10.201902,15.0,North Central,0,2.3225741,Female,1.0
2.26103e+06,2010,37.0,11.295472,17.0,North Central,0,2.424402,Female,1.0
2.26103e+06,2012,39.0,9.223041,17.0,North Central,0,2.2217047,Female,1.0
2.261031e+06,2010,37.0,21.220457,14.0,North Central,0,3.0549657,Female,1.0
2.261031e+06,2012,39.0,20.077517,14.0,North Central,0,2.9996006,Female,1.0
2.261033e+06,2010,26.0,18.866312,16.0,North Central,0,2.937378,Female,1.0
2.261033e+06,2012,27.0,24.960943,16.0,North Central,0,3.2173123,Female,1.0
2.261173e+06,2010,39.0,11.019165,14.0,North Central,0,2.399636,Male,0.0
2.261173e+06,2012,40.0,18.587473,14.0,North Central,0,2.9224877,Male,0.0
2.261174e+06,2010,41.0,27.255024,17.0,North Central,1,3.3052378,Male,0.0
2.261174e+06,2012,43.0,26.146454,17.0,North Central,1,3.2637136,Male,0.0
2.261177e+06,2010,26.0,18.866312,16.0,North Central,0,2.937378,Male,0.0
2.261177e+06,2012,28.0,27.07093,16.0,North Central,0,3.2984605,Male,0.0
2.26303e+06,2010,40.0,38.07525,17.0,South,0,3.6395645,Female,1.0
2.26303e+06,2012,42.0,38.83901,17.0,South,0,3.659425,Female,1.0
2.272003e+06,2010,44.0,26.56978,16.0,South,0,3.2797744,Female,1.0
2.272003e+06,2012,46.0,21.295654,16.0,South,0,3.058503,Female,1.0
2.276171e+06,2010,25.0,16.534273,12.0,North Central,0,2.8054354,Male,0.0
2.276171e+06,2012,27.0,15.781407,12.0,North Central,0,2.7588325,Male,0.0
2.276173e+06,2010,27.0,26.85714,12.0,North Central,1,3.2905316,Female,1.0
2.276173e+06,2012,29.0,23.079355,12.0,North Central,1,3.1389384,Female,1.0
2.276178e+06,2010,26.0,18.28054,12.0,North Central,0,2.905837,Female,1.0
2.276178e+06,2012,28.0,11.942098,12.0,North Central,0,2.4800699,Female,1.0
2.277008e+06,2010,45.0,18.523691,12.0,North Central,0,2.9190505,Female,1.0
2.277008e+06,2012,47.0,16.357847,12.0,North Central,0,2.7947078,Female,1.0
2.277181e+06,2010,46.0,8.311345,12.0,North Central,0,2.1176214,Female,1.0
2.277181e+06,2012,48.0,8.255057,12.0,North Central,0,2.110826,Female,1.0
2.27803e+06,2010,42.0,30.13968,12.0,North Central,0,3.4058425,Male,0.0
2.27803e+06,2012,43.0,36.65289,12.0,North Central,0,3.6014922,Male,0.0
2.278031e+06,2010,39.0,34.958492,13.0,North Central,1,3.5541613,Male,0.0
2.278031e+06,2012,41.0,35.95681,13.0,North Central,1,3.5823185,Male,0.0
2.278032e+06,2010,39.0,20.61258,15.0,North Central,0,3.0259016,Female,1.0
2.278032e+06,2012,41.0,27.19057,15.0,South,0,3.3028703,Female,1.0
2.278033e+06,2010,36.0,21.872545,17.0,North Central,1,3.0852323,Male,0.0
2.278033e+06,2012,38.0,31.214775,17.0,North Central,0,3.4408915,Male,0.0
2.278037e+06,2010,42.0,15.639034,12.0,North Central,0,2.74977,Male,0.0
2.278037e+06,2012,44.0,15.9445505,12.0,North Central,0,2.769117,Male,0.0
2.278182e+06,2010,39.0,20.579424,13.0,North Central,0,3.0242918,Female,1.0
2.278182e+06,2012,41.0,19.979631,13.0,North Central,0,2.9947133,Female,1.0
2.278187e+06,2010,35.0,10.742857,17.0,North Central,0,2.374241,Female,1.0
2.278187e+06,2012,37.0,11.343906,17.0,North Central,0,2.4286807,Female,1.0
2.278189e+06,2010,43.0,28.183418,12.0,North Central,1,3.338734,Female,1.0
2.278189e+06,2012,45.0,31.236526,12.0,North Central,1,3.4415882,Female,1.0
2.278193e+06,2010,43.0,40.937798,13.0,North Central,0,3.7120538,Male,0.0
2.278193e+06,2012,45.0,35.369495,13.0,South,0,3.5658498,Male,0.0
2.28003e+06,2010,34.0,31.057024,17.0,West,0,3.435825,Female,1.0
2.28003e+06,2012,36.0,21.839466,17.0,West,0,3.0837188,Female,1.0
2.280032e+06,2010,30.0,31.720163,17.0,West,0,3.4569526,Male,0.0
2.280032e+06,2012,32.0,29.14829,17.0,West,0,3.3723962,Male,0.0
2.280035e+06,2010,27.0,23.154613,16.0,West,0,3.142194,Female,1.0
2.280035e+06,2012,29.0,22.078741,16.0,West,0,3.0946152,Female,1.0
2.280177e+06,2010,44.0,24.558256,14.0,West,0,3.2010481,Male,0.0
2.280177e+06,2012,46.0,31.421421,14.0,West,0,3.44749,Male,0.0
2.28018e+06,2010,28.0,25.243502,15.0,West,0,3.2285688,Male,0.0
2.28018e+06,2012,30.0,52.71708,15.0,West,0,3.9649396,Male,0.0
2.28203e+06,2010,39.0,12.754378,16.0,West,0,2.5458746,Male,0.0
2.28203e+06,2012,42.0,16.901659,16.0,West,0,2.827412,Male,0.0
2.282182e+06,2010,40.0,20.601526,13.0,West,0,3.025365,Female,1.0
2.282182e+06,2012,43.0,20.936739,13.0,West,0,3.0415056,Female,1.0
2.28503e+06,2010,32.0,10.400234,13.0,West,1,2.3418283,Female,1.0
2.28503e+06,2012,34.0,12.768691,13.0,West,1,2.546996,Female,1.0
2.285177e+06,2010,27.0,17.407406,14.0,West,0,2.8568957,Female,1.0
2.285177e+06,2012,29.0,22.72044,14.0,West,0,3.123265,Female,1.0
2.292031e+06,2010,35.0,21.673603,17.0,North Central,0,3.076095,Female,1.0
2.292031e+06,2012,37.0,23.992958,17.0,North Central,0,3.1777604,Female,1.0
2.297033e+06,2010,33.0,28.448675,17.0,North Central,1,3.3481016,Male,0.0
2.297033e+06,2012,36.0,15.770531,17.0,North Central,1,2.758143,Male,0.0
2.297174e+06,2010,41.0,21.585184,16.0,North Central,0,3.0720072,Female,1.0
2.297174e+06,2012,43.0,10.462932,16.0,North Central,0,2.3478386,Female,1.0
2.299031e+06,2010,33.0,56.433155,16.0,West,0,4.0330567,Male,0.0
2.299031e+06,2012,35.0,109.197334,16.0,West,0,4.6931567,Male,0.0
2.299033e+06,2010,26.0,11.096531,14.0,South,0,2.4066324,Male,0.0
2.299033e+06,2012,28.0,22.63343,14.0,South,0,3.119428,Male,0.0
2.299182e+06,2010,29.0,22.867252,16.0,North Central,0,3.129706,Male,0.0
2.299182e+06,2012,31.0,24.776049,16.0,North Central,0,3.2098775,Male,0.0
2.300173e+06,2010,37.0,54.576363,16.0,North Central,0,3.999601,Female,1.0
2.300173e+06,2012,39.0,52.869347,16.0,North Central,0,3.9678237,Female,1.0
2.302033e+06,2010,37.0,9.295002,14.0,North Central,0,2.229477,Female,1.0
2.302033e+06,2012,38.0,9.984378,14.0,North Central,0,2.3010216,Female,1.0
2.302039e+06,2010,32.0,20.933098,9.0,South,0,3.0413315,Male,0.0
2.302039e+06,2012,34.0,15.683521,9.0,South,0,2.7526104,Male,0.0
2.302187e+06,2010,29.0,11.837036,15.0,South,0,2.4712334,Female,1.0
