unit_id,time_id,coord_i,coord_j,y,x1,x2,x3,x4,alpha_true,beta1_true,beta2_true,beta3_true,beta4_true
8,1,1,9,30.2885925070151,1.0571114253416487,1.7896611464158951,1.4154454451023948,1.6166118472502937,24.663564011715266,1.230712890625,1.3333333333333333,1.5,0.0
8,2,1,9,29.804096045802552,1.4993327933624379,1.1106478749904123,1.5112158374973388,0.6208258117604932,24.663564011715266,1.230712890625,1.3333333333333333,1.5,0.0
9,0,1,10,33.80789439231437,1.6043230937640527,0.9061942014464367,1.5102317450564415,2.0010758527704633,28.43202123164027,1.2197265625,1.3666666666666667,1.5,0.0
9,1,1,10,35.59308508240504,1.6279673673800077,1.3931237909752492,1.5672167700057034,2.8503202731519464,28.43202123164027,1.2197265625,1.3666666666666667,1.5,0.0
9,2,1,10,35.693912766377096,1.637011563085955,1.9461878723026884,2.1584067577085615,1.6048266348677889,28.43202123164027,1.2197265625,1.3666666666666667,1.5,0.0
10,0,1,11,40.05498072575881,2.693837426552914,1.1350342180602309,2.236030581073023,1.9145676939465548,32.46027252235366,1.201416015625,1.4,1.5,0.0
10,1,1,11,35.43412892808902,1.4198061179253756,1.167726184156959,0.18948614922631157,1.3765837416699036,32.46027252235366,1.201416015625,1.4,1.5,0.0
10,2,1,11,39.82583279147107,1.3668922615819146,1.9022881057547951,1.4642943486988422,0.7179069655742751,32.46027252235366,1.201416015625,1.4,1.5,0.0
11,0,1,12,43.32822497654117,1.4314250286147632,1.7275433348733018,1.7559858789667264,1.5369517112235909,36.76622785477404,1.17578125,1.4333333333333333,1.5,0.0
11,1,1,12,43.81932577039889,2.14630110402645,2.162053738093439,0.9622621063752165,1.2918637721893274,36.76622785477404,1.17578125,1.4333333333333333,1.5,0.0
11,2,1,12,44.8432378564943,2.402797539099148,1.8314879968410536,1.885402921854858,1.114809104531194,36.76622785477404,1.17578125,1.4333333333333333,1.5,0.0
12,0,1,13,50.78311021943607,2.0114778660325143,2.4192834189047354,2.6928304810652053,2.9296315658577767,41.36903189719904,1.142822265625,1.4666666666666668,1.5,0.0
12,1,1,13,47.69767756738617,1.648373356378688,1.5509125378396316,1.5251676650646568,2.2048828538728387,41.36903189719904,1.142822265625,1.4666666666666668,1.5,0.0
12,2,1,13,50.87075351745725,1.6562109870143322,2.0624092694658183,2.236652064204888,2.258295385166944,41.36903189719904,1.142822265625,1.4666666666666668,1.5,0.0
13,0,1,14,55.99410358181492,2.6397538506242824,2.2091124495303536,1.856545718063713,2.159946274113807,46.289149134238635,1.1025390625,1.5,1.5,0.0
13,1,1,14,54.35171351771868,2.686084542313653,1.7065119946598664,1.9785014448720935,2.2280219154902134,46.289149134238635,1.1025390625,1.5,1.5,0.0
13,2,1,14,56.34294947403563,2.5860345908645295,1.5327184827775877,3.0531542737969493,2.7967327978315986,46.289149134238635,1.1025390625,1.5,1.5,0.0
14,0,1,15,61.437669527734535,2.2446678890442207,2.9202972603258988,2.3061438326326553,2.56125418334096,51.548454853771354,1.054931640625,1.5333333333333332,1.5,0.0
14,1,1,15,61.39751119280594,2.6935034042219277,2.401946551579579,2.8085289871938803,2.8427697117009343,51.548454853771354,1.054931640625,1.5333333333333332,1.5,0.0
14,2,1,15,60.46978340768285,2.635765647258932,2.066282601864903,1.6418136846580742,2.47942059376606,51.548454853771354,1.054931640625,1.5333333333333332,1.5,0.0
15,0,2,1,4.495490309630514,0.21275295698537605,0.05531919015920344,1.0345674393183097,-0.06766778674515403,2.0681731724173913,1.1025390625,1.1,1.5,0.0
15,1,2,1,4.526865736095088,0.5391230475949644,0.6674180872955209,0.40473488177411904,-0.6000484241800614,2.0681731724173913,1.1025390625,1.1,1.5,0.0
15,2,2,1,0.9480958621724537,0.21520643300821068,-1.036960264065092,0.012158737295738728,-0.8854658725626945,2.0681731724173913,1.1025390625,1.1,1.5,0.0
16,0,2,2,5.001820610402637,0.5534029992295315,-0.5343731272580792,0.5017194726935315,0.08316526716038311,4.27892435387168,1.19140625,1.1333333333333333,1.5,0.0
16,1,2,2,3.932019205645458,0.24773575243802975,-0.24749700325404977,-0.49096349678032114,0.24219456369020037,4.27892435387168,1.19140625,1.1333333333333333,1.5,0.0
16,2,2,2,7.180089683483258,0.3585059170385761,0.9445356510537485,0.8052115885699126,-0.42911880066081143,4.27892435387168,1.19140625,1.1333333333333333,1.5,0.0
17,0,2,3,8.07316781263655,0.6477482501595251,0.4733976286999031,0.17011174949203975,0.3148667047229384,6.642082744805096,1.2666015625,1.1666666666666667,1.5,0.0
17,1,2,3,6.510533154726392,-0.3964737726875784,0.7157627574708683,0.23006937971603747,0.35898041873550585,6.642082744805096,1.2666015625,1.1666666666666667,1.5,0.0
17,2,2,3,6.768991381881372,0.17226852906160417,-0.23797632232286042,0.08627632975751262,-0.7458998657894347,6.642082744805096,1.2666015625,1.1666666666666667,1.5,0.0
18,0,2,4,10.13461681419001,0.22322143095103053,-0.10136017953783483,0.16808205672463594,0.0008454283576777022,9.168155161948565,1.328125,1.2,1.5,0.0
18,1,2,4,10.781321135673528,0.13896883397575732,0.6823146164587834,0.8057430639116325,0.6620397049651625,9.168155161948565,1.328125,1.2,1.5,0.0
18,2,2,4,11.378241688306973,0.32083663248408645,0.48754492356515156,0.5863611831495397,0.6519371227953003,9.168155161948565,1.328125,1.2,1.5,0.0
19,0,2,5,16.32838682776847,1.3408892932463323,0.8677880470611976,0.9192927083306542,0.016581179429253967,11.868372752582685,1.3759765625,1.2333333333333334,1.5,0.0
19,1,2,5,13.963979841521565,0.16050307978251266,0.4995831421649082,0.5890212928863485,0.6726426628790018,11.868372752582685,1.3759765625,1.2333333333333334,1.5,0.0
19,2,2,5,15.965487566325402,1.0775578149248748,0.7324905008564477,0.8500185431677247,1.1046222503093703,11.868372752582685,1.3759765625,1.2333333333333334,1.5,0.0
20,0,2,6,16.088356176384245,-0.10369783934599686,0.8167965889144602,0.5283126744993863,1.1262735259573546,14.75474092923811,1.41015625,1.2666666666666666,1.5,0.0
20,1,2,6,18.95642301640305,0.5702945314690181,1.1266207410043683,1.8526029671666797,0.6900941529549383,14.75474092923811,1.41015625,1.2666666666666666,1.5,0.0
20,2,2,6,17.019289227423606,0.8191135790144083,1.1412411874341408,-0.046228161753343766,0.5037488897997593,14.75474092923811,1.41015625,1.2666666666666666,1.5,0.0
21,0,2,7,22.37055817577405,1.1851158030221125,0.08206864014658855,1.5224732991239658,0.5773323951752213,17.840092746849468,1.4306640625,1.3,1.5,0.0
21,1,2,7,21.416831938946014,1.247617927238901,-0.2316296403279543,1.5759583627029587,1.125914528797302,17.840092746849468,1.4306640625,1.3,1.5,0.0
21,2,2,7,21.846365140950212,1.288678254942436,1.392877336168227,0.4659252343596766,0.9895566239139175,17.840092746849468,1.4306640625,1.3,1.5,0.0
22,0,2,8,26.954471498273872,0.882544761859911,1.6507698446150982,2.1715441032621166,1.37160930103523,21.138145959682596,1.4375,1.3333333333333333,1.5,0.0
22,1,2,8,26.262231670321057,0.8257314016518462,0.5465957882274611,1.5546524394567889,1.1228442045447058,21.138145959682596,1.4375,1.3333333333333333,1.5,0.0
22,2,2,8,26.170011847609487,1.4858952386127067,0.12698959471131555,1.5424768013955856,1.4662892731578507,21.138145959682596,1.4375,1.3333333333333333,1.5,0.0
23,0,2,9,30.299730901588156,1.137526038144956,1.282695611089364,1.2471892940987017,1.2804744670646135,24.663564011715266,1.4306640625,1.3666666666666667,1.5,0.0
23,1,2,9,30.007415161451686,0.5953350389168025,1.6985973137610282,1.1245651214764252,1.6255225586516067,24.663564011715266,1.4306640625,1.3666666666666667,1.5,0.0
23,2,2,9,30.511915760336937,0.6665345935840231,2.131975461802921,1.1284737870659594,1.668589585769083,24.663564011715266,1.4306640625,1.3666666666666667,1.5,0.0
24,0,2,10,34.44320005850453,0.9618749185812079,1.679749847632739,1.6168663597417723,1.0193377464696067,28.43202123164027,1.41015625,1.4,1.5,0.0
24,1,2,10,35.61868706406999,1.6701814336088956,1.235742713289166,2.1221941990989617,0.5175290381466406,28.43202123164027,1.41015625,1.4,1.5,0.0
24,2,2,10,33.95677724915559,1.4928139296172962,0.9750357507895823,1.5122581705127234,2.19334748958929,28.43202123164027,1.41015625,1.4,1.5,0.0
25,0,2,11,40.571381453313485,1.9682563031515674,1.6287392719530105,1.167291814549038,1.7513429914738141,32.46027252235366,1.3759765625,1.4333333333333333,1.5,0.0
25,1,2,11,39.84219966329638,1.4093873029494162,1.4733812741750552,2.0352271573101732,0.7657706783696225,32.46027252235366,1.3759765625,1.4333333333333333,1.5,0.0
25,2,2,11,39.294912158710105,1.7022834716560404,1.1154796732532752,2.0835889993150793,1.2661038775083278,32.46027252235366,1.3759765625,1.4333333333333333,1.5,0.0
26,0,2,12,47.3029872700926,2.1511065897223705,2.8626892181703454,2.165641156962595,2.224248538923616,36.76622785477404,1.328125,1.4666666666666668,1.5,0.0
26,1,2,12,45.81878008433211,1.6836381228785828,2.7308955937747674,2.2110608460011933,1.6984729771722555,36.76622785477404,1.328125,1.4666666666666668,1.5,0.0
26,2,2,12,46.34687924085398,2.0666990115174078,2.406335734516416,1.702847327659798,1.5822806830791385,36.76622785477404,1.328125,1.4666666666666668,1.5,0.0
27,0,2,13,48.05717826656863,1.7374886243266263,1.6080263959553882,1.6039570112946622,2.7688925250164353,41.36903189719904,1.2666015625,1.5,1.5,0.0
27,1,2,13,50.20503055567225,1.8869246715774162,2.4959612570085916,1.6343548795395622,1.5448080216680466,41.36903189719904,1.2666015625,1.5,1.5,0.0
27,2,2,13,49.73864698293386,1.8775826478607875,2.388264799608903,1.250719970631023,1.669374915982535,41.36903189719904,1.2666015625,1.5,1.5,0.0
28,0,2,14,56.064144460992644,1.716537633917412,2.5357302688139582,2.4329317624849067,2.4201506942360655,46.289149134238635,1.19140625,1.5333333333333332,1.5,0.0
28,1,2,14,57.29994530736693,2.5579436971047227,2.93929009023382,2.272733065098635,2.509684922738873,46.289149134238635,1.19140625,1.5333333333333332,1.5,0.0
28,2,2,14,55.95003286483382,2.0797562866105697,2.6321430281425706,2.0944636044470775,2.5626289738822976,46.289149134238635,1.19140625,1.5333333333333332,1.5,0.0
29,0,2,15,60.635891297783424,2.5836698020524116,2.9474298608407357,1.099613330516033,3.0330417649730412,51.548454853771354,1.1025390625,1.5666666666666667,1.5,0.0
29,1,2,15,61.83435407961858,2.8177960721415225,2.895875884374673,1.9537640078414835,2.6767120530293265,51.548454853771354,1.1025390625,1.5666666666666667,1.5,0.0
29,2,2,15,63.42326159444071,2.8006883307035397,2.747818446689621,3.1378430683901515,2.8221147121577723,51.548454853771354,1.1025390625,1.5666666666666667,1.5,0.0
30,0,3,1,2.0694815297974825,0.4361012131072627,-0.7883969062362222,-0.22890434141069593,-0.02619597103667204,2.0681731724173913,1.142822265625,1.1333333333333333,1.5,0.0
30,1,3,1,2.6659453744796098,0.05416591636615776,0.14521919732614819,0.28370449744929027,0.13475781023922667,2.0681731724173913,1.142822265625,1.1333333333333333,1.5,0.0
30,2,3,1,0.46569533912592365,-0.10824049740120731,-0.17468732080369304,-0.5919340563667586,0.15717574864768677,2.0681731724173913,1.142822265625,1.1333333333333333,1.5,0.0
31,0,3,2,5.1442530308113446,0.17408711224038448,-0.4259742611264262,0.9332989588731996,0.32149528560310203,4.27892435387168,1.2666015625,1.1666666666666667,1.5,0.0
31,1,3,2,5.475066289320334,-0.6297209992854309,1.054854527343996,0.14193238766624583,0.6002161214849644,4.27892435387168,1.2666015625,1.1666666666666667,1.5,0.0
31,2,3,2,5.767888984795621,-0.5096100185179596,1.0784438881364358,0.3589664159353516,0.49151905866599954,4.27892435387168,1.2666015625,1.1666666666666667,1.5,0.0
32,0,3,3,9.927288647421134,-0.32924566893694635,1.0117144373880609,1.4949940331810974,0.35421263869034636,6.642082744805096,1.371337890625,1.2,1.5,0.0
32,1,3,3,8.472107247987609,-0.16651927656048604,0.45971084566819215,1.0903241875349567,-0.07245885523026507,6.642082744805096,1.371337890625,1.2,1.5,0.0
32,2,3,3,9.135435766478023,0.5319912506019732,1.0074166977165833,0.17882132659672595,0.3659397662716096,6.642082744805096,1.371337890625,1.2,1.5,0.0
33,0,3,4,9.670132249841586,0.00566823041739789,0.4644343483983411,0.16179766566224868,0.44439886564955633,9.168155161948565,1.45703125,1.2333333333333334,1.5,0.0
33,1,3,4,10.564646013238756,0.26932648107773344,0.559806396546318,0.2956352523376624,0.5549985480040275,9.168155161948565,1.45703125,1.2333333333333334,1.5,0.0
33,2,3,4,12.228577496519616,1.1080219069904609,-0.08832792713356319,0.7133568823356962,1.5616704116676292,9.168155161948565,1.45703125,1.2333333333333334,1.5,0.0
34,0,3,5,14.75257752904292,0.4152866520984213,0.7919142898785543,0.5408065705036987,0.3315322483585166,11.868372752582685,1.523681640625,1.2666666666666666,1.5,0.0
34,1,3,5,14.227071255331833,0.9621764218626776,0.6236116018413428,0.39579656512739847,0.804563147191814,11.868372752582685,1.523681640625,1.2666666666666666,1.5,0.0
34,2,3,5,13.55068704510219,0.12660979762419577,-0.05790742078809796,1.3270092629836554,1.1276496712512833,11.868372752582685,1.523681640625,1.2666666666666666,1.5,0.0
35,0,3,6,17.753617452478572,0.6350182675280905,0.7121384905536071,0.6806321005729871,0.786738003511597,14.75474092923811,1.5712890625,1.3,1.5,0.0
35,1,3,6,19.769156970036526,0.2627260190066149,0.6978722645335013,1.8875315929805652,1.9066596060479881,14.75474092923811,1.5712890625,1.3,1.5,0.0
35,2,3,6,17.9919324283426,0.5682205085116243,1.6365176297842257,0.783108328337992,0.5487174005961671,14.75474092923811,1.5712890625,1.3,1.5,0.0
36,0,3,7,24.54099842274846,1.3121587060711712,1.3391113015991782,1.7846638344548373,1.054049248502497,17.840092746849468,1.599853515625,1.3333333333333333,1.5,0.0
36,1,3,7,20.000384342472437,0.02834442574629914,0.8977273568882065,1.070664348697787,0.4926017648959825,17.840092746849468,1.599853515625,1.3333333333333333,1.5,0.0
36,2,3,7,22.71293621073307,1.1092164591154021,1.016398292243015,1.3734849239671973,0.716242269770827,17.840092746849468,1.599853515625,1.3333333333333333,1.5,0.0
37,0,3,8,25.364749224799517,1.175775099150269,1.079013487036229,0.6946017722252676,1.181374253182459,21.138145959682596,1.609375,1.3666666666666667,1.5,0.0
37,1,3,8,24.401570542519583,0.7598323201357327,0.955450305586356,0.630027686690424,1.4800593291379947,21.138145959682596,1.609375,1.3666666666666667,1.5,0.0
37,2,3,8,24.043505295110077,0.33387837078990257,0.5156936992899864,1.2867602754916236,1.2164547149959168,21.138145959682596,1.609375,1.3666666666666667,1.5,0.0
38,0,3,9,30.909665743973715,1.2692429544426982,1.1576522617822989,1.7274548218184211,1.8627356252531313,24.663564011715266,1.599853515625,1.4,1.5,0.0
38,1,3,9,29.029425700494755,0.9684318460538622,0.8601290722595067,1.2533064515859949,1.1856955452894276,24.663564011715266,1.599853515625,1.4,1.5,0.0
38,2,3,9,27.82756462939624,1.3495163062631155,0.6080204311241902,0.5899815330439149,1.0670939356662608,24.663564011715266,1.599853515625,1.4,1.5,0.0
39,0,3,10,34.58908189551308,1.4325271343437351,1.677211968855781,0.7414718784373501,2.773593615221707,28.43202123164027,1.5712890625,1.4333333333333333,1.5,0.0
39,1,3,10,35.68071615937459,2.222490507242471,1.617233391548631,0.708032860488893,1.618719886303029,28.43202123164027,1.5712890625,1.4333333333333333,1.5,0.0
39,2,3,10,32.463145625661305,1.3019232478455014,0.5282473058979746,0.5377900051123231,1.0618602885927397,28.43202123164027,1.5712890625,1.4333333333333333,1.5,0.0
40,0,3,11,38.19020487902587,1.1112648798067508,1.5616713073701196,1.677756305841227,1.2758817449936488,32.46027252235366,1.523681640625,1.4666666666666668,1.5,0.0
40,1,3,11,41.608171541799386,1.7126514435958413,2.1208643190676453,2.185535586971696,1.151673668852013,32.46027252235366,1.523681640625,1.4666666666666668,1.5,0.0
40,2,3,11,41.02046312818608,1.7330119681035658,2.152625495565844,1.616305732655279,2.0912983040460773,32.46027252235366,1.523681640625,1.4666666666666668,1.5,0.0
41,0,3,12,44.508294095250726,2.5179051803589205,2.3512298141813215,0.7081040140697759,1.6561227462920811,36.76622785477404,1.45703125,1.5,1.5,0.0
41,1,3,12,45.45873195471969,2.2558670156959915,1.857767996189432,1.7429311625714277,1.9019926305669448,36.76622785477404,1.45703125,1.5,1.5,0.0
41,2,3,12,44.40560875603567,2.0167469223134566,1.4157887287541264,1.7569118944223985,1.8065570555195676,36.76622785477404,1.45703125,1.5,1.5,0.0
42,0,3,13,53.14546108963666,2.800103040469733,1.5266021811809218,3.1164509699726715,2.4341977988304193,41.36903189719904,1.371337890625,1.5333333333333332,1.5,0.0
42,1,3,13,49.79837488300394,1.4740700676985266,2.240754047235131,1.3398826384001739,1.645079548417942,41.36903189719904,1.371337890625,1.5333333333333332,1.5,0.0
42,2,3,13,49.20681831757227,1.748575828485078,2.2580916120425334,1.8731127935603542,1.5306654517884444,41.36903189719904,1.371337890625,1.5333333333333332,1.5,0.0
43,0,3,14,59.266275215616474,1.8511694860091694,2.9581230125144646,3.167383796984214,2.4266061103027288,46.289149134238635,1.2666015625,1.5666666666666667,1.5,0.0
43,1,3,14,56.812968867823436,2.1195525551340477,2.8644472818829736,2.539446627385206,2.6149370990618803,46.289149134238635,1.2666015625,1.5666666666666667,1.5,0.0
43,2,3,14,56.25570002440116,1.6261143829337774,2.2483431284463458,2.5961139934701443,2.480723613260752,46.289149134238635,1.2666015625,1.5666666666666667,1.5,0.0
44,0,3,15,62.42275639151589,2.89499821609577,1.9553198032581331,2.634714961200507,2.172695878139904,51.548454853771354,1.142822265625,1.6,1.5,0.0
44,1,3,15,61.85134819425613,2.466311394139181,2.4178694441831188,2.7423945120172,2.9161651637342647,51.548454853771354,1.142822265625,1.6,1.5,0.0
44,2,3,15,62.64719236396601,1.842019595437239,2.6860383400938304,2.9662275078278357,2.205492279140751,51.548454853771354,1.142822265625,1.6,1.5,0.0
45,0,4,1,1.0897026320659928,-0.40438088198290123,0.002367035926167521,-0.3013345008255136,-0.1573606637723221,2.0681731724173913,1.17578125,1.1666666666666667,1.5,0.0
45,1,4,1,3.248431449142809,0.2601655823459672,-0.18553839541795836,0.5424379480749695,-0.36856810374013155,2.0681731724173913,1.17578125,1.1666666666666667,1.5,0.0
45,2,4,1,2.1913423397209115,0.5224719425680602,0.229851066105819,-0.5830928498219,0.753987832946885,2.0681731724173913,1.17578125,1.1666666666666667,1.5,0.0
46,0,4,2,7.008751647245137,1.2123116635394773,-0.03803265301172121,0.37813020410935305,0.5306569882072586,4.27892435387168,1.328125,1.2,1.5,0.0
46,1,4,2,6.870629099654193,1.6708774506972488,-0.10008682416910297,0.3033166993367476,0.5164429055330206,4.27892435387168,1.328125,1.2,1.5,0.0
46,2,4,2,5.056635076028317,0.42115093433158224,0.36967263484530377,-0.09420032640246995,0.8375519282648092,4.27892435387168,1.328125,1.2,1.5,0.0
47,0,4,3,7.59594891312014,-0.16266492277567723,0.13110784717565244,0.3207614995774315,1.7384287613596165,6.642082744805096,1.45703125,1.2333333333333334,1.5,0.0
47,1,4,3,6.454315038539359,-0.7339190031253997,0.45415633172943093,0.020834060907478302,-0.522508914714823,6.642082744805096,1.45703125,1.2333333333333334,1.5,0.0
47,2,4,3,7.959358658890494,0.46595986841217274,0.4687061486663162,-0.20374652619061734,-0.03708415319829922,6.642082744805096,1.45703125,1.2333333333333334,1.5,0.0
48,0,4,4,9.198425757636628,0.05193721044226529,-0.11130674244835903,0.2816003872906061,0.15032021601016637,9.168155161948565,1.5625,1.2666666666666666,1.5,0.0
48,1,4,4,9.172771976187224,0.2507291280075856,0.2177871961647222,-0.09358655958840245,0.032997946906081876,9.168155161948565,1.5625,1.2666666666666666,1.5,0.0
48,2,4,4,11.543307212170552,0.15235935856752425,1.1772962280556594,0.6198064901440523,-0.08038386570442801,9.168155161948565,1.5625,1.2666666666666666,1.5,0.0
49,0,4,5,12.461746428912472,0.5230231944209416,0.012378881261990715,0.018375890552952523,0.44359210560145146,11.868372752582685,1.64453125,1.3,1.5,0.0
49,1,4,5,14.933616342302946,1.126408753022956,-0.46490858685613123,0.94940714912466,-0.014883220015568188,11.868372752582685,1.64453125,1.3,1.5,0.0
49,2,4,5,13.026659444916378,0.6719429213518066,-0.3375039389921215,0.002679103664724236,0.7609398213978409,11.868372752582685,1.64453125,1.3,1.5,0.0
50,0,4,6,17.48348712265234,0.6584196279425614,0.7522920197502401,0.45458958867140237,0.7635862071762128,14.75474092923811,1.703125,1.3333333333333333,1.5,0.0
50,1,4,6,17.487148874517473,0.2199101700489997,0.753195685478255,0.425435342354316,0.9782513788437331,14.75474092923811,1.703125,1.3333333333333333,1.5,0.0
50,2,4,6,18.275044612957753,-0.09960442589027296,0.678931618749345,1.400310410899325,0.9916012722810318,14.75474092923811,1.703125,1.3333333333333333,1.5,0.0
51,0,4,7,22.72417098371611,0.648850682805808,1.4990995518067243,1.0571496101507694,1.1935080640558118,17.840092746849468,1.73828125,1.3666666666666667,1.5,0.0
51,1,4,7,19.50479994310421,0.8651133619333132,-0.44441257920899546,0.7861377360702764,0.7053001689305323,17.840092746849468,1.73828125,1.3666666666666667,1.5,0.0
51,2,4,7,24.916590072996172,1.775969594132415,1.0899715745578853,1.1413643578773351,1.9525763386593071,17.840092746849468,1.73828125,1.3666666666666667,1.5,0.0
52,0,4,8,25.648858906848606,1.1220445587205727,1.8376263988859165,0.0033111243192858186,1.1741228562251786,21.138145959682596,1.75,1.4,1.5,0.0
52,1,4,8,26.153947838014584,1.5482770534956587,0.49301691553827287,1.0353405031636762,0.12566492167173238,21.138145959682596,1.75,1.4,1.5,0.0
52,2,4,8,26.678349808884406,0.8072594987145538,0.8670040420891822,2.0556643868865114,0.5557194251010211,21.138145959682596,1.75,1.4,1.5,0.0
53,0,4,9,28.509406687659823,0.6407063173772511,0.8567322419714529,1.2993514537870998,0.3629267060718556,24.663564011715266,1.73828125,1.4333333333333333,1.5,0.0
53,1,4,9,28.261342253526315,0.7506198194695775,0.7860051775469991,1.267134785170431,1.2418455151614172,24.663564011715266,1.73828125,1.4333333333333333,1.5,0.0
53,2,4,9,30.287883185334028,0.8705651683178868,1.0700471980742434,1.5072423904068615,1.1722755885590965,24.663564011715266,1.73828125,1.4333333333333333,1.5,0.0
54,0,4,10,38.20995297577334,2.485835927799596,2.135343703424266,1.8694036832391863,1.1873882126322848,28.43202123164027,1.703125,1.4666666666666668,1.5,0.0
54,1,4,10,35.750222418501956,1.0109077219698206,2.340294399325774,0.42286771513708377,2.4270641177822707,28.43202123164027,1.703125,1.4666666666666668,1.5,0.0
54,2,4,10,33.73349090055155,1.8408456634501862,1.2536314490619398,0.5804378206865002,1.696092498620469,28.43202123164027,1.703125,1.4666666666666668,1.5,0.0
55,0,4,11,40.213786438986126,1.17155003707417,2.5755437331499182,1.7281592716607566,1.9860628068408506,32.46027252235366,1.64453125,1.5,1.5,0.0
55,1,4,11,40.510004787819284,2.0888001325548053,1.6408018646099958,1.2655753451689284,1.1574768821466317,32.46027252235366,1.64453125,1.5,1.5,0.0
55,2,4,11,43.37888593094684,1.815489109170615,2.499859139468224,2.2790262572276405,1.1234411804521771,32.46027252235366,1.64453125,1.5,1.5,0.0
56,0,4,12,44.81681234434696,1.7599924439096568,1.7916620679119561,1.68072419779609,1.8567141422871793,36.76622785477404,1.5625,1.5333333333333332,1.5,0.0
56,1,4,12,44.11865573196986,1.817930129670985,1.903840305761774,0.8710460248821431,1.924814962564815,36.76622785477404,1.5625,1.5333333333333332,1.5,0.0
